Day,GlenCanyon_rel_cfs,GlenCanyon_cum_rel_AF,Hoover_elev,Hoover_rel_cfs,Hoover_rel_AF,Hoover_cum_rel_AF,Hoover_gen_MWh,Hoover_gen_rate_KWh/AF,Davis_elev,Davis_rel_cfs,Davis_rel_AF,Davis_cum_rel_AF,Davis_gen_MWh,MWD_diver_AF,MWD_cum_diver_AF,Parker_elev,Parker_rel_cfs,Parker_rel_AF,Parker_cum_rel_AF,Parker_gen_MWh,CAP_diver_AF,CAP_cum_diver_AF,Stor_total,Stor_avail,Hoover_stor_KAF,Davis_stor_KAF,Parker_stor_KAF,SenWash_elev,SenWash_stor_KAF,SenWash_pump_cfs,SenWash_rel_cfs,Hoover_del_stor_KAF,Hoover_pump_cfs,Hoover_evap_cfs,Hoover_cbs_cfs,Hoover_loss_cfs,Hoover_cum_loss_AF,Hoover_inflow_cfs
2000-03-27,8000,584925.0,1212.04,19300,38334,866721.0,19076.0,498,641.1,16800.0,33364,860159.0,4179.0,3424.0,96847.0,445.42,13100.0,26059.0,612988.0,1657.0,5474.0,147544.0,53129.6,7752.4,24706,1647.2,532.3,238.29,8506.0,0.0,0.0,-25,-96759,-819,,,,
2000-03-28,7700,600198.0,1211.89,19900,39385,906106.0,19559.0,497,641.29,16800.0,33362,893521.0,4147.0,3442.0,100289.0,445.51,11500.0,22842.0,635830.0,1480.0,5429.0,152973.0,53120.5,7761.6,24683,1652.3,533.8,235.98,7684.0,0.0,335.0,-23,-96759,-754,,,,
2000-03-29,8000,616066.0,1211.73,19800,39273,945379.0,19474.0,496,641.51,17600.0,34963,928484.0,4168.0,3474.0,103763.0,445.57,12400.0,24497.0,660327.0,1509.0,5291.0,158264.0,53102.5,7779.5,24659,1658.2,535.0,231.54,6237.0,0.0,270.0,-24,-96759,-786,,,,
2000-03-30,8000,631934.0,1211.57,23800,47164,992543.0,23477.0,498,641.97,17700.0,35103,963587.0,4376.0,3489.0,107252.0,446.1,7990.0,15857.0,676184.0,987.0,6207.0,164471.0,53109.6,7772.5,24635,1670.5,544.4,227.22,4994.0,0.0,673.0,-24,-96759,-786,,,,
2000-03-31,8000,647801.0,1211.33,21200,42038,1034582.0,20804.0,495,642.1,17700.0,35055,998642.0,4392.0,3482.0,110734.0,446.02,12500.0,24784.0,700968.0,1557.0,6189.0,170660.0,53079.2,7802.9,24598,1674.0,543.0,227.38,5038.0,237.0,184.0,-37,-96759,-1213,,,,
2000-04-01,8000,15868.0,1211.28,13000,25809,25809.0,12108.0,469,641.7,17700.0,35068,35068.0,4387.0,3321.0,3321.0,446.1,12000.0,23709.0,23709.0,1511.0,5704.0,5704.0,53050.6,7831.5,24591,1663.2,544.6,228.0,5206.0,114.0,0.0,-7,-96759,-229,,,,
2000-04-02,8000,31736.0,1211.14,17200,34148,59956.0,16784.0,492,641.6,17700.0,35180,70248.0,4376.0,3453.0,6774.0,446.26,12000.0,23824.0,47533.0,1501.0,4872.0,10576.0,53039.0,7843.1,24569,1660.7,547.5,229.91,5749.0,361.0,76.0,-22,-96759,-721,,,,
2000-04-03,8000,47603.0,1210.97,23200,46037,105993.0,23006.0,500,642.01,17700.0,35129,105377.0,4381.0,3528.0,10302.0,446.14,14900.0,29605.0,77138.0,1903.0,5089.0,15665.0,53025.3,7856.7,24543,1671.8,545.3,229.58,5653.0,0.0,0.0,-26,-96759,-852,,,,
2000-04-04,8300,64066.0,1210.78,20300,40345,146339.0,20045.0,497,642.17,17700.0,35093,140470.0,4388.0,3420.0,13722.0,445.89,15500.0,30706.0,107844.0,1944.0,5440.0,21105.0,53002.6,7879.5,24515,1676.1,540.7,229.24,5556.0,0.0,0.0,-28,-96759,-918,,,,
2000-04-05,8000,79934.0,1210.65,18700,37050,183389.0,18363.0,496,642.26,16600.0,32867,173337.0,4119.0,3761.0,17483.0,445.59,15000.0,29766.0,137610.0,1868.0,6070.0,27175.0,52986.7,7895.3,24495,1678.5,535.3,227.42,5048.0,253.0,0.0,-20,-96759,-655,,,,
2000-04-06,13100,105917.0,1210.51,19600,38948,222338.0,19161.0,492,642.48,16200.0,32210,205547.0,4014.0,3900.0,21383.0,445.52,11500.0,22770.0,160380.0,1321.0,6037.0,33212.0,52965.5,7916.5,24474,1684.4,534.1,227.14,4972.0,0.0,0.0,-21,-96759,-688,,,,
2000-04-07,13900,133488.0,1210.3,20200,40114,262452.0,19773.0,493,642.76,16400.0,32628,238175.0,4118.0,3887.0,25270.0,445.15,15900.0,31538.0,191918.0,1961.0,5953.0,39165.0,52932.9,7949.1,24442,1692.1,527.3,229.0,5486.0,340.0,0.0,-32,-96759,-1049,,,,
2000-04-08,17000,167207.0,1210.24,16700,33214,295666.0,16360.0,493,642.65,17600.0,34918,273093.0,4392.0,3825.0,29095.0,444.88,14000.0,27733.0,219651.0,1741.0,6195.0,45360.0,52899.1,7982.9,24433,1689.0,522.5,229.65,5674.0,115.0,0.0,-9,-96759,-295,,,,
2000-04-09,17000,200926.0,1210.24,13800,27451,323116.0,13344.0,486,642.39,17500.0,34711,307804.0,4336.0,3823.0,32918.0,444.64,15000.0,29698.0,249349.0,1838.0,6186.0,51546.0,52873.3,8008.8,24433,1682.1,518.3,229.0,5486.0,181.0,249.0,0,-96759,0,,,,
2000-04-10,17000,234645.0,1210.2,17700,35089,358206.0,17372.0,495,642.32,17500.0,34675,342479.0,4319.0,3402.0,36320.0,444.37,15400.0,30635.0,279984.0,1871.0,5910.0,57456.0,52854.1,8028.0,24427,1680.1,513.5,229.56,5647.0,118.0,0.0,-6,-96759,-197,,,,
2000-04-11,17000,268364.0,1210.17,20600,40941,399147.0,20446.0,499,642.55,17400.0,34516,376995.0,4321.0,3446.0,39766.0,444.04,15500.0,30764.0,310748.0,1904.0,5816.0,63272.0,52840.6,8041.4,24423,1686.5,507.6,229.25,5559.0,0.0,0.0,-4,-96759,-131,,,,
2000-04-12,17000,302083.0,1210.14,20300,40212,439360.0,19929.0,496,642.38,21800.0,43240,420235.0,4327.0,3393.0,43159.0,443.7,15500.0,30794.0,341542.0,1896.0,6136.0,69408.0,52817.2,8064.8,24418,1681.9,501.9,228.9,5458.0,0.0,0.0,-5,-96759,-164,,,,
2000-04-13,17000,335802.0,1210.04,21100,41865,481225.0,20609.0,492,642.11,24500.0,48595,468830.0,4407.0,3411.0,46570.0,444.14,13000.0,25822.0,367364.0,1579.0,5981.0,75389.0,52794.5,8087.6,24403,1674.4,509.4,227.76,5141.0,0.0,134.0,-15,-96759,-492,,,,
2000-04-14,17000,369521.0,1210.0,21900,43392,524617.0,21555.0,497,641.88,18100.0,35917,504747.0,4413.0,3448.0,50018.0,444.5,15500.0,30773.0,398137.0,1905.0,6024.0,81413.0,52782.5,8099.6,24397,1668.1,515.9,228.8,5430.0,314.0,133.0,-6,-96759,-197,,,,
2000-04-15,17000,403240.0,1209.9,21900,43342,567960.0,21470.0,495,641.53,25100.0,49785,554532.0,4413.0,3356.0,53374.0,444.98,14500.0,28799.0,426936.0,1767.0,6194.0,87607.0,52769.9,8112.1,24382,1658.8,524.3,229.95,5761.0,204.0,0.0,-15,-96759,-492,,,,
2000-04-16,17000,436959.0,1209.86,22700,45106,613066.0,22504.0,499,641.37,18200.0,36126,590658.0,4417.0,3464.0,56838.0,445.59,14100.0,27984.0,454920.0,1723.0,5961.0,93568.0,52762.7,8119.3,24376,1654.4,535.3,229.59,5656.0,0.0,0.0,-6,-96759,-197,,,,
2000-04-17,17000,470678.0,1209.71,20900,41375,654441.0,20459.0,494,641.22,22500.0,44628,635286.0,4136.0,3492.0,60330.0,446.1,14500.0,28719.0,483639.0,1806.0,5515.0,99083.0,52750.1,8132.0,24353,1650.4,544.5,229.65,5674.0,62.0,0.0,-23,-96759,-754,,,,
2000-04-18,16800,504000.0,1209.7,22400,44430,698871.0,22122.0,498,641.29,16900.0,33596,668882.0,4147.0,3848.0,64178.0,446.42,14500.0,28762.0,512401.0,1830.0,6142.0,105225.0,52755.5,8126.5,24352,1652.2,550.4,229.49,5627.0,28.0,2.0,-1,-96759,-33,,,,
2000-04-19,17000,537719.0,1209.62,22100,43753,742625.0,21666.0,495,641.41,16100.0,31877,700759.0,3919.0,3916.0,68094.0,446.71,13500.0,26865.0,539266.0,1740.0,5817.0,111042.0,52752.9,8129.2,24340,1655.4,555.8,229.75,5703.0,82.0,0.0,-12,-96759,-393,,,,
2000-04-20,17000,571438.0,1209.54,22500,44620,787245.0,22090.0,495,641.53,16800.0,33355,734114.0,4117.0,3924.0,72018.0,447.11,12000.0,23709.0,562975.0,1445.0,5004.0,116046.0,52748.1,8134.0,24328,1658.8,563.1,228.35,5304.0,0.0,185.0,-12,-96759,-393,,,,
2000-04-21,17100,605355.0,1209.47,20500,40629,827874.0,19976.0,492,641.5,18000.0,35720,769834.0,4414.0,3906.0,75924.0,447.25,13500.0,26714.0,589689.0,1733.0,5986.0,122032.0,52734.4,8147.6,24317,1657.9,565.8,229.8,5729.0,256.0,0.0,-11,-96759,-360,,,,
2000-04-22,17000,639074.0,1209.45,19000,37600,865475.0,18509.0,492,641.43,19700.0,39074,808908.0,4381.0,3503.0,79427.0,447.31,15000.0,29749.0,619438.0,1945.0,5986.0,128018.0,52732.5,8149.6,24314,1655.9,567.0,229.46,5619.0,0.0,0.0,-3,-96759,-98,,,,
2000-04-23,17000,672793.0,1209.45,14300,28463,893937.0,13637.0,479,640.97,18000.0,35751,844659.0,4414.0,3473.0,82900.0,447.48,13500.0,26713.0,646151.0,1683.0,5865.0,133883.0,52719.2,8162.9,24314,1643.6,570.1,229.78,5711.0,91.0,0.0,0,-96759,0,,,,
2000-04-24,17100,706711.0,1209.35,25600,50838,944776.0,25216.0,496,641.35,19400.0,38479,883138.0,4082.0,3486.0,86386.0,447.48,15500.0,30688.0,676839.0,1994.0,5284.0,139167.0,52717.1,8165.0,24299,1653.9,570.1,229.43,5610.0,0.0,0.0,-15,-96759,-492,,,,
2000-04-25,16300,739041.0,1209.25,24900,49291,994067.0,24463.0,496,641.71,19300.0,38281,921419.0,4002.0,3486.0,89872.0,447.61,13500.0,26722.0,703561.0,1725.0,5699.0,144866.0,52710.0,8172.1,24284,1663.6,572.6,228.35,5304.0,0.0,122.0,-15,-96759,-492,,,,
2000-04-26,16300,771372.0,1209.13,26100,51691,1045758.0,25641.0,496,642.13,19000.0,37686,959105.0,4064.0,3428.0,93300.0,447.52,15500.0,30744.0,734305.0,1999.0,5829.0,150695.0,52705.7,8176.4,24266,1674.9,570.9,226.0,4671.0,0.0,317.0,-18,-96759,-590,,,,
2000-04-27,17000,805091.0,1209.0,24500,48571,1094329.0,24152.0,497,642.49,17900.0,35445,994550.0,4417.0,3448.0,96748.0,447.78,11500.0,22830.0,757135.0,1425.0,5659.0,156354.0,52698.6,8183.5,24246,1684.7,575.8,225.71,4597.0,7.0,5.0,-20,-96759,-655,,,,
2000-04-28,17000,838810.0,1208.89,21600,42837,1137167.0,21193.0,495,642.59,19500.0,38678,1033228.0,4423.0,3450.0,100198.0,447.75,15000.0,29752.0,786887.0,1901.0,6032.0,162386.0,52692.8,8189.3,24230,1687.5,575.2,225.98,4666.0,72.0,0.0,-16,-96759,-524,,,,
2000-04-29,17000,872529.0,1208.88,21900,43342,1180509.0,21522.0,497,642.68,19700.0,39074,1072302.0,4417.0,3468.0,103666.0,447.75,14600.0,29047.0,815934.0,1881.0,6231.0,168617.0,52687.9,8194.2,24228,1689.8,575.3,226.6,4829.0,146.0,45.0,-2,-96759,-66,,,,
2000-04-30,17000,906248.0,1208.78,23800,47202,1227711.0,23283.0,493,642.95,19500.0,38678,1110980.0,4415.0,3501.0,107167.0,447.77,14000.0,27682.0,843616.0,1756.0,6120.0,174737.0,52697.0,8185.1,24213,1697.2,575.7,229.84,5729.0,489.0,0.0,-15,-96759,-492,,,,
2000-05-01,16300,32331.0,1208.67,23700,46999,46999.0,23207.0,494,643.21,17700.0,35154,35154.0,4411.0,3515.0,3515.0,447.84,14500.0,28695.0,28695.0,1865.0,5361.0,5361.0,52704.5,8177.5,24197,1704.4,576.9,229.55,5645.0,4.0,0.0,-16,1293,-524,,,,
2000-05-02,17000,66050.0,1208.56,22800,45234,92234.0,22210.0,491,643.44,17700.0,35190,70344.0,4418.0,3535.0,7050.0,447.88,14500.0,28741.0,57436.0,1862.0,5792.0,11153.0,52701.4,8180.7,24180,1710.7,577.8,229.19,5541.0,0.0,0.0,-17,1293,-557,,,,
2000-05-03,29000,123570.0,1208.51,20300,40350,132584.0,19957.0,495,643.42,19900.0,39471,109815.0,4415.0,3307.0,10357.0,447.85,15000.0,29696.0,87132.0,1933.0,5994.0,17147.0,52676.7,8205.3,24173,1710.4,577.2,227.48,5065.0,0.0,200.0,-7,1293,-229,,,,
2000-05-04,30100,183273.0,1208.48,19300,38240,170824.0,18800.0,492,643.56,17700.0,35177,144992.0,4402.0,2975.0,13332.0,448.45,11500.0,22740.0,109872.0,1431.0,5543.0,22690.0,52678.7,8203.3,24168,1714.2,588.8,224.87,4384.0,0.0,311.0,-5,1293,-164,,,,
2000-05-05,30100,242975.0,1208.63,16700,33067,203891.0,16118.0,487,643.29,19200.0,38083,183075.0,4404.0,3929.0,17261.0,448.34,15500.0,30697.0,140569.0,1987.0,5997.0,28687.0,52689.1,8193.0,24190,1706.7,586.7,228.12,5240.0,463.0,0.0,22,1293,721,,,,
2000-05-06,29800,302083.0,1208.76,18700,37111,241002.0,18238.0,491,643.25,19000.0,37686,220761.0,4374.0,3595.0,20856.0,448.19,15500.0,30663.0,171232.0,1923.0,6244.0,34931.0,52700.6,8181.5,24210,1705.6,583.6,229.55,5645.0,233.0,0.0,20,1293,655,,,,
2000-05-07,19500,340760.0,1208.91,14700,29144,270146.0,14142.0,485,643.0,19000.0,37686,258447.0,4411.0,3473.0,24329.0,448.15,14500.0,28776.0,200008.0,1877.0,6240.0,41171.0,52745.0,8137.0,24233,1698.6,582.8,229.77,5708.0,82.0,0.0,23,1293,754,,,,
2000-05-08,19000,378446.0,1209.01,20200,40065,310211.0,19445.0,485,643.11,17800.0,35211,293658.0,4414.0,3507.0,27836.0,448.09,14000.0,27696.0,227704.0,1784.0,5879.0,47050.0,52796.4,8085.6,24248,1701.6,581.8,229.4,5602.0,1.0,0.0,15,1293,492,,,,
2000-05-09,17000,412165.0,1208.95,24500,48565,358777.0,24020.0,495,643.39,18000.0,35702,329360.0,4402.0,3527.0,31363.0,448.03,14000.0,27709.0,255413.0,1810.0,6042.0,53092.0,52828.0,8054.1,24238,1709.6,580.6,229.02,5492.0,0.0,0.0,-10,1293,-328,,,,
2000-05-10,17000,445884.0,1208.77,24300,48188,406965.0,23977.0,498,643.89,17700.0,35105,364465.0,4394.0,3472.0,34835.0,447.98,14000.0,27728.0,283141.0,1822.0,5962.0,59054.0,52847.8,8034.3,24212,1723.3,579.6,229.69,5685.0,145.0,0.0,-26,1293,-852,,,,
2000-05-11,16900,479405.0,1208.77,19200,38004,444969.0,18691.0,492,643.99,17600.0,34961,399426.0,4401.0,3534.0,38369.0,448.05,12000.0,23783.0,306924.0,1556.0,5878.0,64932.0,52891.6,7990.4,24212,1725.9,580.9,225.3,4492.0,0.0,625.0,0,1293,0,,,,
2000-05-12,17000,513124.0,1208.7,19800,39191,484161.0,19366.0,494,644.07,18000.0,35702,435128.0,4401.0,3527.0,41896.0,447.96,14000.0,27702.0,334626.0,1801.0,6001.0,70933.0,52916.5,7965.5,24201,1728.2,579.3,223.58,4069.0,98.0,269.0,-11,1293,-360,,,,
2000-05-13,17000,546843.0,1208.73,14700,29060,513220.0,14071.0,484,643.77,18000.0,35702,470830.0,4393.0,3530.0,45426.0,447.83,14000.0,27817.0,362443.0,1825.0,6203.0,77136.0,52933.2,7948.8,24205,1720.0,576.7,226.35,4763.0,381.0,0.0,4,1293,131,,,,
2000-05-14,17000,580562.0,1208.77,12500,24868,538088.0,11773.0,473,643.32,18000.0,35702,506532.0,4374.0,3509.0,48935.0,447.66,14500.0,28725.0,391168.0,1866.0,6235.0,83371.0,52949.3,7932.7,24212,1707.5,573.7,229.85,5732.0,485.0,0.0,7,1293,229,,,,
2000-05-15,17000,614281.0,1208.69,20700,41072,579160.0,20158.0,491,643.36,17700.0,35161,541693.0,4397.0,3799.0,52734.0,447.65,13500.0,26801.0,417969.0,1742.0,5323.0,88694.0,52957.2,7924.8,24199,1708.5,573.4,229.42,5608.0,0.0,0.0,-13,1293,-426,,,,
2000-05-16,16900,647802.0,1208.62,20400,40386,619547.0,19835.0,491,643.53,17700.0,35185,576878.0,4406.0,3805.0,56539.0,447.61,14000.0,27764.0,445733.0,1792.0,5587.0,94281.0,52963.8,7918.3,24189,1713.3,572.6,229.05,5501.0,0.0,0.0,-10,1293,-328,,,,
2000-05-17,17000,681521.0,1208.55,21100,41781,661328.0,20600.0,493,643.72,18600.0,36893,613771.0,4416.0,3922.0,60461.0,447.53,14500.0,28800.0,474533.0,1869.0,5781.0,100062.0,52962.7,7919.3,24179,1718.5,571.2,228.69,5399.0,0.0,0.0,-10,1293,-328,,,,
2000-05-18,17000,715240.0,1208.47,23000,45596,706925.0,22555.0,495,644.09,17400.0,34585,648356.0,4338.0,3840.0,64301.0,447.87,9450.0,18742.0,493275.0,1215.0,5790.0,105852.0,52976.8,7905.3,24166,1728.7,577.5,229.84,5792.0,208.0,0.0,-13,1293,-426,,,,
2000-05-19,12800,740628.0,1208.39,23600,46875,753800.0,23142.0,494,644.06,17700.0,35195,683551.0,4437.0,3695.0,67996.0,447.85,13500.0,26775.0,520050.0,1753.0,5795.0,111647.0,52963.7,7918.3,24155,1728.0,577.2,229.46,5619.0,0.0,0.0,-11,1293,-360,,,,
2000-05-20,17000,774347.0,1208.32,20700,41005,794805.0,20199.0,493,644.39,18100.0,35901,719452.0,3717.0,3516.0,71512.0,447.81,13500.0,26702.0,546752.0,1754.0,5993.0,117640.0,52959.8,7922.2,24144,1736.9,576.5,229.11,5518.0,0.0,0.0,-11,1293,-360,,,,
2000-05-21,17000,808066.0,1208.25,22500,44706,839512.0,22004.0,492,644.55,18800.0,37289,756741.0,3353.0,3499.0,75011.0,447.82,13500.0,26708.0,573460.0,1753.0,5122.0,122762.0,52949.7,7932.4,24133,1741.4,576.5,229.88,5740.0,156.0,0.0,-11,1293,-360,,,,
2000-05-22,17000,841785.0,1208.15,25700,50890,890402.0,25204.0,495,644.9,14600.0,28979,785720.0,3572.0,2950.0,77961.0,447.81,14000.0,27732.0,601192.0,1813.0,4799.0,127561.0,52947.0,7935.1,24119,1751.1,576.4,229.47,5622.0,0.0,0.0,-14,1293,-459,,,,
2000-05-23,19000,879471.0,1208.02,22500,44725,935127.0,21980.0,491,645.0,21300.0,42248,827968.0,4385.0,3456.0,81417.0,447.92,14000.0,27688.0,628880.0,1814.0,5696.0,133257.0,52931.7,7950.4,24099,1753.8,578.6,229.05,5501.0,0.0,0.0,-20,1293,-655,,,,
2000-05-24,18900,916959.0,1208.02,16700,33212,968339.0,16047.0,483,644.64,18000.0,35643,863611.0,4518.0,3514.0,84931.0,448.1,14000.0,27727.0,656607.0,1820.0,6242.0,139499.0,52926.7,7955.4,24099,1744.0,582.0,228.72,5508.0,0.0,0.0,0,1293,0,,,,
2000-05-25,19000,954645.0,1208.01,20200,40157,1008496.0,19662.0,490,644.68,19600.0,38876,902487.0,4550.0,3524.0,88455.0,448.67,9470.0,18791.0,675398.0,1202.0,6242.0,145741.0,52955.3,7926.8,24098,1744.9,593.1,228.35,5304.0,0.0,0.0,-1,1293,-33,,,,
2000-05-26,18900,992132.0,1207.95,20500,40684,1049181.0,19975.0,491,644.78,17900.0,35504,937991.0,4477.0,3526.0,91981.0,448.74,13000.0,25740.0,701138.0,1678.0,6256.0,151997.0,52976.6,7905.4,24088,1747.9,594.3,229.19,5541.0,168.0,0.0,-10,1293,-328,,,,
2000-05-27,16800,1025454.0,1207.88,22600,44735,1093916.0,21981.0,491,645.09,17600.0,34889,972880.0,4407.0,3970.0,95951.0,448.68,13500.0,26769.0,727907.0,1753.0,6198.0,158195.0,53002.8,7879.3,24078,1756.5,593.3,229.6,5659.0,98.0,0.0,-10,1293,-328,,,,
2000-05-28,13500,1052231.0,1207.84,19300,38281,1132197.0,18457.0,482,645.07,18900.0,37488,1010368.0,4740.0,3945.0,99896.0,448.58,13500.0,26762.0,754669.0,1752.0,5983.0,164178.0,53037.1,7844.9,24072,1756.0,591.3,229.26,5561.0,0.0,0.0,-6,1293,-197,,,,
2000-05-29,13500,1079008.0,1207.81,17900,35578,1167775.0,17260.0,485,645.11,18800.0,37289,1047657.0,4745.0,3950.0,103846.0,448.57,13500.0,26777.0,781446.0,1759.0,6254.0,170432.0,53082.9,7799.2,24068,1756.8,591.1,230.0,5775.0,164.0,0.0,-4,1293,-131,,,,
2000-05-30,13400,1105587.0,1207.77,16000,31797,1199572.0,15349.0,483,644.75,448.54,3465,107311.0,448.54,13500.0,26782.0,590.6,229.61,6007.0,176439.0,,,,53111.6,7770.5,24062,1746.8,13500.0,5662.0,0.0,0.0,,-6,1293,-197,,,,
2000-05-31,12900,1131173.0,1207.67,18100,35873,1235445.0,17535.0,489,644.75,17700.0,35107,4404.0,3455.0,110766.0,448.67,448.67,13500.0,834911.0,1760.0,5919.0,182358.0,,53148.3,7733.8,24047,1746.9,593.1,229.23,5553.0,0.0,0.0,-15,1293,-492,,,,
2000-06-01,8000,15868.0,1207.53,23700,46998,46998.0,23068.0,491,645.1,17700.0,35107,35107.0,4441.0,3488.0,3488.0,449.04,10000.0,19826.0,19826.0,1295.0,2351.0,2351.0,53199.8,7682.3,24026,1756.6,600.1,228.84,5441.0,0.0,0.0,-21,1598,-688,,,,
2000-06-02,8000,31736.0,1207.43,18300,36221,83220.0,17598.0,486,645.2,449.07,3516,7004.0,449.07,13480.0,26737.0,600.8,228.94,2347.0,4698.0,,,,53249.8,7632.2,24011,1759.6,13500.0,5469.0,71.0,9.0,,-15,1598,-492,,,,
2000-06-03,7900,47405.0,1207.34,15500,30780,113999.0,14874.0,483,645.08,16200.0,32093,4108.0,3516.0,10520.0,449.0,449.0,13500.0,73342.0,1783.0,3154.0,7852.0,,53292.3,7589.7,23997,1756.2,599.4,228.98,5480.0,48.0,0.0,-14,1598,-459,,,,
2000-06-04,7900,63074.0,1207.2,17700,35107,149107.0,16852.0,480,645.18,16500.0,32668,4154.0,3509.0,14029.0,448.84,448.84,13500.0,100133.0,1777.0,5733.0,13585.0,,53329.0,7553.1,23976,1758.8,596.3,229.8,5717.0,162.0,0.0,-21,1598,-688,,,,
2000-06-05,8000,78942.0,1207.04,19300,38234,187340.0,18311.0,479,645.3,17100.0,33917,4345.0,3481.0,17510.0,448.79,448.79,14000.0,127893.0,1844.0,2049.0,15634.0,,53358.9,7523.2,23952,1762.4,595.3,229.39,5599.0,0.0,0.0,-24,1598,-786,,,,
2000-06-06,7900,94612.0,1206.88,19900,39553,226894.0,19192.0,485,645.33,17200.0,34096,4333.0,3465.0,20975.0,448.88,448.88,13500.0,154635.0,1782.0,1760.0,17394.0,,53385.0,7497.0,23928,1763.0,597.0,229.05,5501.0,0.0,0.0,-24,1598,-786,,,,
2000-06-07,7900,110281.0,1206.71,18200,36151,263045.0,17511.0,484,645.49,17100.0,33917,4333.0,3460.0,24435.0,448.88,448.88,13500.0,181314.0,1771.0,1764.0,19158.0,,53411.9,7470.2,23903,1767.5,597.2,228.49,5343.0,0.0,25.0,-25,1598,-819,,,,
2000-06-08,7900,125950.0,1206.59,12000,23736,286781.0,11322.0,477,645.02,17200.0,34103,4348.0,3472.0,27907.0,449.32,449.32,9960.0,201077.0,1309.0,1761.0,20919.0,,53431.2,7450.9,23885,1754.4,605.8,228.15,5248.0,0.0,0.0,-18,1598,-590,,,,
2000-06-09,7900,141620.0,1206.57,10000,19840,306621.0,9139.0,461,644.45,17200.0,34038,4340.0,3477.0,31384.0,449.32,449.32,13500.0,227839.0,1790.0,1761.0,22680.0,,53446.3,7435.8,23882,1738.8,605.7,228.67,5394.0,114.0,2.0,-3,1598,-98,,,,
2000-06-10,7900,157289.0,1206.55,8580,17014,323634.0,7808.0,459,643.95,15300.0,30316,3851.0,3496.0,34880.0,449.33,449.33,13500.0,254596.0,1767.0,1761.0,24441.0,,53470.0,7412.1,23879,1724.7,606.1,228.36,5307.0,0.0,0.0,-3,1598,-98,,,,
2000-06-11,7900,172959.0,1206.5,8720,17290,340924.0,7848.0,454,643.52,15300.0,30333,3850.0,3524.0,38404.0,449.17,449.17,13000.0,280366.0,1716.0,5286.0,29727.0,,53478.9,7403.1,23871,1712.9,602.7,229.78,5711.0,232.0,0.0,-8,1598,-262,,,,
2000-06-12,7900,188628.0,1206.35,19200,38153,379077.0,18567.0,487,643.8,14200.0,28156,3553.0,3521.0,41925.0,449.11,449.11,14000.0,308094.0,1830.0,1756.0,31483.0,,53495.8,7386.3,23849,1720.8,601.6,228.9,5458.0,0.0,73.0,-22,1598,-721,,,,
2000-06-13,8000,204496.0,1206.2,21800,43257,422335.0,21126.0,488,644.19,15100.0,30009,3803.0,3956.0,45881.0,448.89,448.89,13500.0,334823.0,1775.0,1775.0,33258.0,,53504.9,7377.1,23827,1731.4,597.4,228.1,5234.0,0.0,65.0,-22,1598,-721,,,,
2000-06-14,8000,220364.0,1205.94,22600,44903,467238.0,22093.0,492,644.55,16100.0,31990,4067.0,3634.0,49515.0,448.71,448.71,15000.0,364575.0,1943.0,1751.0,35009.0,,53493.7,7388.3,23788,1741.4,593.8,225.81,4623.0,0.0,273.0,-39,1598,-1278,,,,
2000-06-15,8000,236231.0,1205.73,22100,43835,511074.0,21341.0,487,645.0,17100.0,33900,4306.0,3860.0,53375.0,448.87,448.87,10500.0,385379.0,1396.0,1761.0,36770.0,,53500.0,7382.0,23757,1754.0,596.9,224.84,4377.0,0.0,95.0,-31,1598,-1016,,,,
2000-06-16,7900,251901.0,1205.65,15700,31156,542229.0,14981.0,481,644.89,16900.0,33604,4270.0,3876.0,57251.0,448.78,448.78,15000.0,415124.0,1965.0,1759.0,38529.0,,53496.6,7385.5,23745,1750.9,595.2,221.63,3619.0,0.0,367.0,-12,1598,-393,,,,
2000-06-17,7900,267570.0,1205.59,8670,17200,559429.0,7897.0,459,644.13,16000.0,31785,4041.0,3454.0,60705.0,448.73,448.73,14000.0,442831.0,1837.0,2635.0,41164.0,,53470.3,7411.8,23736,1729.8,594.2,227.28,5010.0,704.0,0.0,-9,1598,-295,,,,
2000-06-18,8000,283438.0,1205.52,9730,19306,578735.0,8931.0,463,643.78,16000.0,31701,4013.0,3512.0,64217.0,448.47,448.47,14500.0,471538.0,1897.0,4629.0,45793.0,,53456.6,7425.4,23725,1720.1,589.1,229.32,5579.0,318.0,0.0,-11,1598,-360,,,,
2000-06-19,8000,299306.0,1205.41,15600,30916,609650.0,14833.0,480,643.74,16000.0,31675,4009.0,3445.0,67662.0,448.4,448.4,14000.0,499253.0,1822.0,1757.0,47550.0,,53445.8,7436.3,23709,1718.9,587.7,229.84,5729.0,131.0,0.0,-16,1598,-524,,,,
2000-06-20,8000,315174.0,1205.28,15300,30268,639918.0,14553.0,481,643.65,16100.0,32033,4047.0,3614.0,71276.0,448.35,448.35,13400.0,525927.0,1739.0,1775.0,49325.0,,53428.9,7453.1,23690,1716.7,586.9,229.42,5608.0,0.0,0.0,-19,1598,-623,,,,
2000-06-21,8000,331041.0,1205.11,21400,42391,682309.0,20759.0,490,643.9,16000.0,31676,4004.0,2793.0,74069.0,448.33,448.33,14000.0,553720.0,1810.0,1741.0,51066.0,,53413.7,7468.4,23664,1723.5,586.3,229.02,5492.0,0.0,0.0,-26,1598,-852,,,,
