DATE,AF,CHSTOR,IN,QD
1991-07-14,150288.438,125.953,744.563,681.061
1991-07-15,150351.422,62.984,738.053,706.298
1991-07-16,150382.156,30.734,777.821,762.326
1991-07-17,150319.172,-62.984,756.928,788.683
1991-07-18,150225.469,-93.703,742.483,789.725
1991-07-19,150162.484,-62.984,757.238,788.993
1991-07-20,149847.578,-314.906,632.84,791.606
1991-07-21,149220.016,-627.562,559.104,875.5
1991-07-22,148157.5,-1062.516,503.222,1038.908
1991-07-23,147034.0,-1123.5,703.833,1270.265
1991-07-24,145880.891,-1153.109,588.025,1169.384
1991-07-25,144920.344,-960.547,510.388,994.664
1991-07-26,144301.641,-618.703,518.362,830.292
1991-07-27,143775.219,-526.422,530.317,795.722
1991-07-28,143309.312,-465.906,501.557,736.451
1991-07-29,142785.297,-524.016,465.448,729.64
1991-07-30,142171.406,-613.891,422.192,731.696
1991-07-31,141586.016,-585.391,433.149,728.284
1991-08-01,140940.594,-645.422,395.855,721.256
1991-08-02,140572.859,-367.734,528.795,714.195
1991-08-03,139957.938,-614.922,401.203,711.226
1991-08-04,139652.641,-305.297,557.372,711.293
1991-08-05,139317.562,-335.078,606.15,775.085
1991-08-06,138645.906,-671.656,506.008,844.634
1991-08-07,137883.406,-762.5,458.756,843.183
1991-08-08,137030.062,-853.344,412.733,842.961
1991-08-09,136122.375,-907.688,382.079,839.705
1991-08-10,135213.688,-908.688,379.583,837.713
1991-08-11,134154.281,-1059.406,352.357,886.475
1991-08-12,132952.438,-1201.844,320.27,926.2
1991-08-13,131752.328,-1200.109,319.8,924.855
1991-08-14,130405.977,-1346.352,243.654,922.441
1991-08-15,129187.219,-1218.758,307.752,922.209
1991-08-16,127938.195,-1249.023,291.644,921.36
1991-08-17,126697.984,-1240.211,294.778,920.052
1991-08-18,125489.461,-1208.523,307.853,917.151
1991-08-19,124227.461,-1262.0,278.675,914.934
1991-08-20,122911.094,-1316.367,248.555,912.224
1991-08-21,121658.586,-1252.508,278.776,910.249
1991-08-22,120383.633,-1274.953,262.864,905.653
1991-08-23,119195.0,-1188.633,301.766,901.036
1991-08-24,117844.547,-1350.453,213.235,894.089
1991-08-25,116581.031,-1263.516,279.142,916.165
1991-08-26,115269.648,-1311.383,287.917,949.073
1991-08-27,114245.477,-1024.172,454.555,970.909
1991-08-28,113223.641,-1021.836,450.147,965.323
1991-08-29,112320.359,-903.281,512.452,967.857
1991-08-30,111474.914,-845.445,514.288,940.533
1991-08-31,110433.344,-1041.57,356.046,881.171
1991-09-01,109260.5,-1172.844,287.065,878.374
1991-09-02,108114.938,-1145.562,298.4,875.955
1991-09-03,106979.047,-1135.891,300.715,873.394
1991-09-04,105733.359,-1245.688,266.4,894.435
1991-09-05,104384.984,-1348.375,240.022,919.828
1991-09-06,102904.734,-1480.25,248.241,994.534
1991-09-07,101296.391,-1608.344,254.51,1065.384
1991-09-08,99966.242,-1330.148,390.195,1060.812
1991-09-09,98805.945,-1160.297,413.198,998.182
1991-09-10,98268.734,-537.211,467.941,738.785
1991-09-11,98187.297,-81.438,477.094,518.152
1991-09-12,97784.055,-403.242,374.284,577.586
1991-09-13,97137.828,-646.227,339.261,665.067
1991-09-14,96363.352,-774.477,273.858,664.323
1991-09-15,95564.672,-798.68,249.963,652.631
1991-09-16,94738.672,-826.0,239.668,656.11
1991-09-17,93943.367,-795.305,241.625,642.592
1991-09-18,93125.438,-817.93,193.627,606.0
1991-09-19,92333.266,-792.172,200.613,600.0
1991-09-20,91806.438,-526.828,313.391,579.0
1991-09-21,91047.523,-758.914,87.381,470.0
1991-09-22,90499.312,-548.211,183.61,460.0
1991-09-23,89767.516,-731.797,93.083,462.03
1991-09-24,89193.812,-573.703,176.256,465.498
1991-09-25,88442.5,-751.312,73.566,452.353
1991-09-26,87899.75,-542.75,132.276,405.912
1991-09-27,87382.25,-517.5,149.112,410.019
1991-09-28,86762.5,-619.75,93.072,405.53
1991-09-29,86195.852,-566.648,117.271,402.957
1991-09-30,85658.562,-537.289,130.554,401.437
1991-10-01,85045.047,-613.516,93.104,402.418
1991-10-02,84430.289,-614.758,90.532,400.472
1991-10-03,83817.586,-612.703,93.121,402.026
1991-10-04,83284.727,-532.859,132.787,401.437
1991-10-05,82981.828,-302.898,244.723,397.434
1991-10-06,82247.445,-734.383,29.791,400.042
1991-10-07,81513.07,-734.375,11.689,381.937
1991-10-08,81010.102,-502.969,73.41,326.99
1991-10-09,80759.453,-250.648,128.134,254.503
1991-10-10,80660.422,-99.031,104.401,154.329
1991-10-11,80684.875,24.453,56.748,44.419
1991-10-12,80785.133,100.258,82.302,31.755
1991-10-13,80809.586,24.453,48.759,36.431
1991-10-14,80985.648,176.062,121.458,32.693
1991-10-15,81035.773,50.125,55.307,30.036
1991-10-16,81060.227,24.453,39.603,27.275
1991-10-17,81186.164,125.938,82.144,18.65
1991-10-18,81236.289,50.125,44.624,19.353
1991-10-19,81286.422,50.133,45.326,20.05
1991-10-20,81411.688,125.266,83.5,20.345
1991-10-21,81436.414,24.727,33.149,20.683
1991-10-22,81537.797,101.383,71.164,20.05
1991-10-23,81791.242,253.445,149.273,21.494
1991-10-24,81841.93,50.688,45.86,20.305
1991-10-25,81943.312,101.383,70.552,19.438
1991-10-26,82018.727,75.414,57.45,19.428
1991-10-27,82120.109,101.383,70.651,19.538
1991-10-28,82322.867,202.758,122.789,20.565
1991-10-29,82348.828,25.961,35.118,22.029
1991-10-30,82474.93,126.102,90.725,27.149
1991-10-31,82551.586,76.656,65.797,27.149
1991-11-01,82602.273,50.688,53.205,27.65
1991-11-02,82728.383,126.109,99.699,36.119
1991-11-03,82779.07,50.688,66.263,40.708
1991-11-04,82931.141,152.07,103.818,27.149
1991-11-05,83032.516,101.375,79.755,28.645
1991-11-06,83057.242,24.727,42.591,30.125
1991-11-07,83184.586,127.344,95.343,31.14
1991-11-08,83260.0,75.414,68.685,30.664
1991-11-09,83335.414,75.414,68.685,30.664
1991-11-10,83462.758,127.344,94.866,30.664
1991-11-11,83538.172,75.414,68.685,30.664
1991-11-12,83588.867,50.695,56.222,30.664
1991-11-13,83614.828,25.961,43.752,30.664
1991-11-14,83842.312,227.484,145.354,30.664
1991-11-15,84020.453,178.141,120.476,30.664
1991-11-16,84097.922,77.469,69.721,30.664
1991-11-17,84122.914,24.992,43.264,30.664
1991-11-18,84276.602,153.688,108.148,30.664
1991-11-19,84302.844,26.242,43.894,30.664
1991-11-20,84327.828,24.984,43.26,30.664
1991-11-21,84379.062,51.234,56.494,30.664
1991-11-22,84379.062,0.0,30.664,30.664
1991-11-23,84481.523,102.461,82.321,30.664
1991-11-24,84507.758,26.234,43.89,30.664
1991-11-25,84557.742,49.984,55.864,30.664
1991-11-26,84583.977,26.234,43.89,30.664
1991-11-27,84711.43,127.453,94.921,30.664
1991-11-28,84840.133,128.703,95.551,30.664
1991-11-29,84865.117,24.984,43.26,30.664
1991-11-30,84865.117,0.0,30.664,30.664
1991-12-01,84993.82,128.703,95.551,30.664
1991-12-02,85018.812,24.992,43.264,30.664
1991-12-03,85096.281,77.469,69.721,30.664
1991-12-04,85121.273,24.992,43.264,30.664
1991-12-05,85147.508,26.234,43.89,30.664
1991-12-06,85274.961,127.453,94.921,30.664
1991-12-07,85299.953,24.992,43.264,30.664
1991-12-08,85377.422,77.469,69.721,30.664
1991-12-09,85377.422,0.0,30.664,30.664
1991-12-10,85402.414,24.992,43.264,30.664
1991-12-11,85479.883,77.469,69.721,30.664
1991-12-12,85556.102,76.219,69.09,30.664
1991-12-13,85556.102,0.0,30.664,30.664
1991-12-14,85556.102,0.0,30.664,30.664
1991-12-15,85582.344,26.242,43.894,30.664
1991-12-16,85607.328,24.984,43.26,30.664
1991-12-17,85607.328,0.0,30.664,30.664
1991-12-18,85633.57,26.242,43.894,30.664
1991-12-19,85709.789,76.219,69.09,30.664
1991-12-20,85761.023,51.234,56.494,30.664
1991-12-21,85787.258,26.234,43.89,30.664
1991-12-22,85837.242,49.984,55.864,30.664
1991-12-23,85837.242,0.0,30.664,30.664
1991-12-24,85863.477,26.234,43.89,30.664
1991-12-25,85888.469,24.992,43.264,30.664
1991-12-26,85888.469,0.0,30.664,30.664
1991-12-27,85965.938,77.469,69.721,30.664
1991-12-28,85990.93,24.992,43.264,30.664
1991-12-29,86017.172,26.242,43.894,30.664
1991-12-30,86017.172,0.0,30.664,30.664
1991-12-31,86042.164,24.992,43.264,30.664
1992-01-01,86068.398,26.234,43.89,30.664
1992-01-02,86093.391,24.992,43.264,30.664
1992-01-03,86119.633,26.242,43.894,30.664
1992-01-04,86119.633,0.0,30.664,30.664
1992-01-05,86119.633,0.0,30.664,30.664
1992-01-06,86144.617,24.984,43.26,30.664
1992-01-07,86170.859,26.242,43.894,30.664
1992-01-08,86195.852,24.992,43.264,30.664
1992-01-09,86222.094,26.242,43.894,30.664
1992-01-10,86222.094,0.0,30.664,30.664
1992-01-11,86222.094,0.0,30.664,30.664
1992-01-12,86222.094,0.0,30.664,30.664
1992-01-13,86247.078,24.984,43.26,30.664
1992-01-14,86273.32,26.242,43.894,30.664
1992-01-15,86298.312,24.992,43.264,30.664
1992-01-16,86298.312,0.0,30.664,30.664
1992-01-17,86324.547,26.234,43.89,30.664
1992-01-18,86324.547,0.0,30.664,30.664
1992-01-19,86324.547,0.0,30.664,30.664
1992-01-20,86324.547,0.0,30.664,30.664
1992-01-21,86324.547,0.0,30.664,30.664
1992-01-22,86349.539,24.992,43.264,30.664
1992-01-23,86349.539,0.0,30.664,30.664
1992-01-24,86324.547,-24.992,18.063,30.664
1992-01-25,86324.547,0.0,30.664,30.664
1992-01-26,86324.547,0.0,30.664,30.664
1992-01-27,86324.547,0.0,30.664,30.664
1992-01-28,86324.547,0.0,30.664,30.664
1992-01-29,86324.547,0.0,30.664,30.664
1992-01-30,86324.547,0.0,30.664,30.664
1992-01-31,86324.547,0.0,30.664,30.664
1992-02-01,86324.547,0.0,30.664,30.664
1992-02-02,86324.547,0.0,30.664,30.664
1992-02-03,86324.547,0.0,30.664,30.664
1992-02-04,86324.547,0.0,30.664,30.664
1992-02-05,86298.312,-26.234,17.437,30.664
1992-02-06,86298.312,0.0,30.664,30.664
1992-02-07,86298.312,0.0,30.664,30.664
1992-02-08,86298.312,0.0,30.664,30.664
1992-02-09,86298.312,0.0,30.664,30.664
1992-02-10,86298.312,0.0,30.664,30.664
1992-02-11,86298.312,0.0,30.664,30.664
1992-02-12,86273.32,-24.992,18.063,30.664
1992-02-13,86273.32,0.0,30.664,30.664
1992-02-14,86273.32,0.0,30.664,30.664
1992-02-15,86273.32,0.0,30.664,30.664
1992-02-16,86247.078,-26.242,17.433,30.664
1992-02-17,86247.078,0.0,30.664,30.664
1992-02-18,86247.078,0.0,30.664,30.664
1992-02-19,86222.094,-24.984,18.067,30.664
1992-02-20,86222.094,0.0,30.664,30.664
1992-02-21,86195.852,-26.242,17.433,30.664
1992-02-22,86222.094,26.242,43.894,30.664
1992-02-23,86170.859,-51.234,4.833,30.664
1992-02-24,86144.617,-26.242,17.433,30.664
1992-02-25,86144.617,0.0,30.664,30.664
1992-02-26,86144.617,0.0,30.664,30.664
1992-02-27,86119.633,-24.984,18.067,30.664
1992-02-28,86119.633,0.0,30.664,30.664
1992-02-29,86119.633,0.0,30.664,30.664
1992-03-01,86119.633,0.0,30.664,30.664
1992-03-02,86093.391,-26.242,17.433,30.664
1992-03-03,86093.391,0.0,30.664,30.664
1992-03-04,86093.391,0.0,29.989,29.989
1992-03-05,86119.633,26.242,42.988,29.757
1992-03-06,86144.617,24.984,42.21,29.614
1992-03-07,86144.617,0.0,29.082,29.082
1992-03-08,86273.32,128.703,94.409,29.522
1992-03-09,86298.312,24.992,42.358,29.757
1992-03-10,86307.055,8.742,33.439,29.032
1992-03-11,86315.805,8.75,33.281,28.87
1992-03-12,86324.547,8.742,32.129,27.721
1992-03-13,86333.297,8.75,28.468,24.057
1992-03-14,86342.047,8.75,28.468,24.057
1992-03-15,86350.789,8.742,28.465,24.057
1992-03-16,86359.539,8.75,28.468,24.057
1992-03-17,86368.281,8.742,28.465,24.057
1992-03-18,86375.781,7.5,27.838,24.057
1992-03-19,86375.781,0.0,24.057,24.057
1992-03-20,86375.781,0.0,23.703,23.703
1992-03-21,86400.773,24.992,36.471,23.871
1992-03-22,86400.773,0.0,24.057,24.057
1992-03-23,86400.773,0.0,24.057,24.057
1992-03-24,86400.773,0.0,24.057,24.057
1992-03-25,86400.773,0.0,24.057,24.057
1992-03-26,86400.773,0.0,24.336,24.336
1992-03-27,86400.773,0.0,24.507,24.507
1992-03-28,86400.773,0.0,24.382,24.382
1992-03-29,86400.773,0.0,25.278,25.278
1992-03-30,86400.773,0.0,24.772,24.772
1992-03-31,86400.773,0.0,23.395,23.395
1992-04-01,86400.773,0.0,21.333,21.333
1992-04-02,86400.773,0.0,21.333,21.333
1992-04-03,86400.773,0.0,21.333,21.333
1992-04-04,86400.773,0.0,21.333,21.333
1992-04-05,86375.781,-24.992,8.774,21.375
1992-04-06,86349.539,-26.242,8.103,21.333
1992-04-07,86349.539,0.0,21.333,21.333
1992-04-08,86324.547,-24.992,9.019,21.619
1992-04-09,86324.547,0.0,21.901,21.901
1992-04-10,86324.547,0.0,22.907,22.907
1992-04-11,86298.312,-26.234,10.151,23.378
1992-04-12,86298.312,0.0,23.356,23.356
1992-04-13,86298.312,0.0,23.356,23.356
1992-04-14,86298.312,0.0,23.587,23.587
1992-04-15,86349.539,51.227,49.884,24.057
1992-04-16,86427.008,77.469,63.364,24.306
1992-04-17,86477.242,50.234,49.099,23.772
1992-04-18,86503.75,26.508,36.711,23.346
1992-04-19,86503.75,0.0,24.057,24.057
1992-04-20,86684.25,180.5,115.059,24.057
1992-04-21,86684.25,0.0,55.768,55.768
1992-04-22,86477.242,-207.008,73.482,177.849
1992-04-23,86247.078,-230.164,62.683,178.724
1992-04-24,85990.93,-256.148,50.975,180.117
1992-04-25,85736.031,-254.898,49.101,177.613
1992-04-26,85479.883,-256.148,50.975,180.117
1992-04-27,85299.953,-179.93,82.879,173.594
1992-04-28,85147.508,-152.445,107.535,184.393
1992-04-29,84891.359,-256.148,98.969,228.11
1992-04-30,84865.117,-26.242,212.482,225.712
1992-05-01,84813.891,-51.227,162.908,188.735
1992-05-02,84916.352,102.461,172.849,121.192
1992-05-03,84942.594,26.242,206.296,193.066
1992-05-04,84993.82,51.227,274.631,248.805
1992-05-05,84762.664,-231.156,237.375,353.916
1992-05-06,84557.742,-204.922,305.125,408.44
1992-05-07,84456.531,-101.211,355.688,406.715
1992-05-08,84481.523,24.992,420.721,408.121
1992-05-09,84840.133,358.609,589.015,408.216
1992-05-10,84891.359,51.227,467.816,441.989
1992-05-11,84635.211,-256.148,433.502,562.644
1992-05-12,83842.312,-792.898,311.219,710.972
1992-05-13,82247.445,-1594.867,191.762,995.842
1992-05-14,79884.031,-2363.414,13.265,1204.82
1992-05-15,78039.727,-1844.305,166.482,1096.32
1992-05-16,76331.992,-1707.734,235.617,1096.6
1992-05-17,74495.992,-1836.0,227.39,1153.04
1992-05-18,72723.0,-1772.992,202.636,1096.52
1992-05-19,71706.789,-1016.211,464.417,976.757
1992-05-20,70771.344,-935.445,400.745,872.366
1992-05-21,70604.32,-167.023,660.861,745.069
1992-05-22,71273.57,669.25,802.698,465.284
1992-05-23,72602.477,1328.906,803.362,133.371
1992-05-24,73448.531,846.055,745.124,318.571
1992-05-25,73982.008,533.477,677.406,408.444
1992-05-26,74986.07,1004.062,890.457,384.241
1992-05-27,76480.141,1494.07,942.051,188.79
1992-05-28,78114.688,1634.547,891.951,67.866
1992-05-29,79507.453,1392.766,741.846,39.659
1992-05-30,80634.742,1127.289,608.198,39.857
1992-05-31,81715.828,1081.086,581.316,36.268
1992-06-01,82627.0,911.172,495.814,36.431
1992-06-02,83487.484,860.484,469.306,35.479
1992-06-03,84354.07,866.586,471.408,34.503
1992-06-04,85326.188,972.117,521.587,31.478
1992-06-05,86349.539,1023.352,549.272,33.332
1992-06-06,87201.75,852.211,461.25,31.593
1992-06-07,87951.5,749.75,409.588,31.588
1992-06-08,88546.0,594.5,330.541,30.814
1992-06-09,89167.039,621.039,341.519,28.411
1992-06-10,89689.75,522.711,291.223,27.69
1992-06-11,90786.164,1096.414,579.092,26.316
1992-06-12,91806.438,1020.273,540.704,26.316
1992-06-13,92861.375,1054.938,558.18,26.316
1992-06-14,93943.367,1081.992,572.615,27.11
1992-06-15,95005.336,1061.969,569.231,33.821
1992-06-16,95991.328,985.992,525.399,28.294
1992-06-17,96657.328,666.0,362.924,27.149
1992-06-18,97083.977,426.648,242.61,27.508
1992-06-19,97810.328,726.352,394.429,28.227
1992-06-20,98618.117,807.789,437.4,30.14
1992-06-21,99506.023,887.906,477.41,29.757
1992-06-22,100373.375,867.352,467.047,29.757
1992-06-23,101568.258,1194.883,632.178,29.757
1992-06-24,102657.133,1088.875,579.206,30.231
1992-06-25,104302.0,1644.867,860.932,31.644
1992-06-26,105899.539,1597.539,836.055,30.628
1992-06-27,107504.617,1605.078,839.259,30.031
1992-06-28,108841.82,1337.203,704.837,30.664
1992-06-29,110041.938,1200.117,635.633,30.574
1992-06-30,111108.641,1066.703,567.554,29.757
1992-07-01,112405.734,1297.094,684.864,30.912
1992-07-02,113504.797,1099.062,586.798,32.687
1992-07-03,114587.328,1082.531,575.534,29.757
1992-07-04,115412.781,825.453,446.051,29.885
1992-07-05,116067.305,654.523,360.653,30.664
1992-07-06,116753.523,686.219,376.632,30.664
1992-07-07,117356.531,603.008,337.024,33.008
1992-07-08,118046.484,689.953,390.489,42.638
1992-07-09,118620.039,573.555,332.221,43.054
1992-07-10,118936.969,316.93,237.463,77.678
1992-07-11,119109.461,172.492,325.611,238.646
1992-07-12,119195.0,85.539,316.186,273.06
1992-07-13,119223.305,28.305,288.829,274.558
1992-07-14,119427.07,203.766,377.748,275.016
1992-07-15,119485.086,58.016,302.0,272.751
1992-07-16,119485.086,0.0,272.751,272.751
1992-07-17,119485.086,0.0,275.401,275.401
1992-07-18,119485.086,0.0,304.379,304.379
1992-07-19,119485.086,0.0,373.075,373.075
1992-07-20,119745.453,260.367,377.978,246.709
1992-07-21,120557.68,812.227,477.025,67.527
1992-07-22,121600.57,1042.891,568.751,42.96
1992-07-23,122531.312,930.742,511.159,41.91
1992-07-24,123262.312,731.0,411.706,43.16
1992-07-25,124051.852,789.539,442.619,44.559
1992-07-26,124695.758,643.906,370.042,45.406
1992-07-27,125253.234,557.477,326.078,45.017
1992-07-28,125695.445,442.211,295.556,72.608
1992-07-29,126078.594,383.148,304.156,110.985
1992-07-30,126404.133,325.539,286.408,122.282
1992-07-31,126520.812,116.68,264.851,206.025
1992-08-01,126610.117,89.305,320.056,275.031
1992-08-02,126463.195,-146.922,336.81,410.883
1992-08-03,125990.734,-472.461,203.54,441.739
1992-08-04,125636.383,-354.352,286.79,465.442
1992-08-05,125282.039,-354.344,287.337,465.985
1992-08-06,124812.836,-469.203,226.053,462.61
1992-08-07,124314.555,-498.281,239.415,490.632
1992-08-08,123583.555,-731.0,193.339,561.885
1992-08-09,122941.078,-642.477,240.225,564.14
1992-08-10,122238.633,-702.445,258.566,612.716
1992-08-11,121368.5,-870.133,229.321,668.013
1992-08-12,120383.633,-984.867,235.556,732.094
1992-08-13,119022.516,-1361.117,192.372,878.602
1992-08-14,117270.984,-1751.531,178.271,1061.336
1992-08-15,115326.625,-1944.359,186.225,1166.507
1992-08-16,113533.977,-1792.648,258.503,1162.297
1992-08-17,111897.633,-1636.344,251.849,1076.839
1992-08-18,110496.078,-1401.555,286.705,993.322
1992-08-19,109106.391,-1389.688,211.431,912.066
1992-08-20,107719.438,-1386.953,192.289,891.545
1992-08-21,106342.688,-1376.75,155.802,849.914
1992-08-22,105015.359,-1327.328,179.513,848.708
1992-08-23,103699.734,-1315.625,182.507,845.802
1992-08-24,102329.477,-1370.258,113.049,803.888
1992-08-25,101052.375,-1277.102,126.621,770.493
1992-08-26,99720.898,-1331.477,92.959,764.245
1992-08-27,98321.273,-1399.625,57.04,762.685
1992-08-28,96923.984,-1397.289,56.675,761.142
1992-08-29,95564.672,-1359.312,71.03,756.351
1992-08-30,94180.375,-1384.297,54.208,752.124
1992-08-31,92835.617,-1344.758,69.818,747.8
1992-09-01,91438.914,-1396.703,40.378,744.549
1992-09-02,90055.648,-1383.266,41.426,738.823
1992-09-03,88701.25,-1354.398,58.289,741.132
1992-09-04,87278.742,-1422.508,13.85,731.031
1992-09-05,85939.703,-1339.039,53.659,728.758
1992-09-06,84660.203,-1279.5,79.427,724.508
1992-09-07,83386.109,-1274.094,78.882,721.238
1992-09-08,82146.07,-1240.039,59.985,685.172
1992-09-09,81010.102,-1135.969,70.952,643.67
1992-09-10,79833.906,-1176.195,69.239,662.238
1992-09-11,78510.023,-1323.883,49.188,716.646
1992-09-12,77024.18,-1485.844,20.159,769.272
1992-09-13,75451.047,-1573.133,33.223,826.344
1992-09-14,73836.109,-1614.938,30.953,845.151
1992-09-15,72286.977,-1549.133,59.275,840.297
1992-09-16,70691.922,-1595.055,13.163,817.337
1992-09-17,69104.844,-1587.078,5.613,805.766
1992-09-18,67537.305,-1567.539,5.563,795.865
1992-09-19,65978.289,-1559.016,8.932,794.936
1992-09-20,64429.98,-1548.309,13.138,793.745
1992-09-21,62899.02,-1530.961,16.349,788.209
1992-09-22,61408.688,-1490.332,23.947,775.324
1992-09-23,59950.457,-1458.23,32.802,767.994
1992-09-24,58465.418,-1485.039,13.771,762.479
1992-09-25,57077.672,-1387.746,31.736,731.391
1992-09-26,55701.633,-1376.039,33.939,727.692
1992-09-27,54340.77,-1360.863,32.844,718.947
1992-09-28,53093.555,-1247.215,30.338,659.142
1992-09-29,52359.832,-733.723,38.374,408.292
1992-09-30,52230.168,-129.664,93.319,158.691
1992-10-01,52337.695,107.527,71.738,17.526
1992-10-02,52446.277,108.582,69.306,14.562
1992-10-03,52640.25,193.973,111.564,13.769
1992-10-04,52704.555,64.305,45.82,13.4
1992-10-05,52769.918,65.363,46.354,13.4
1992-10-06,52920.668,150.75,92.033,16.03
1992-10-07,53007.113,86.445,61.392,17.809
1992-10-08,53136.777,129.664,82.898,17.525
1992-10-09,53201.379,64.602,50.554,17.984
1992-10-10,53245.199,43.82,40.315,18.223
1992-10-11,53289.023,43.824,41.842,19.747
1992-10-12,53420.492,131.469,88.032,21.75
1992-10-13,53508.137,87.645,65.934,21.746
1992-10-14,53574.406,66.27,55.405,21.994
1992-10-15,53595.781,21.375,32.771,21.994
1992-10-16,53639.605,43.824,53.475,31.381
1992-10-17,53683.426,43.82,53.977,31.884
1992-10-18,53727.25,43.824,53.683,31.588
1992-10-19,53748.629,21.379,43.001,32.222
1992-10-20,53792.449,43.82,50.899,28.806
1992-10-21,53836.273,43.824,51.852,29.757
1992-10-22,53858.719,22.445,41.074,29.757
1992-10-23,53880.094,21.375,40.534,29.757
1992-10-24,53902.543,22.449,41.076,29.757
1992-10-25,53923.918,21.375,41.255,30.478
1992-10-26,53946.363,22.445,41.98,30.664
1992-10-27,53946.363,0.0,30.664,30.664
1992-10-28,53967.742,21.379,41.442,30.664
1992-10-29,53967.742,0.0,30.664,30.664
1992-10-30,54011.562,43.82,52.756,30.664
1992-10-31,54011.562,0.0,31.008,31.008
1992-11-01,54011.562,0.0,32.532,32.532
1992-11-02,54055.387,43.824,55.64,33.545
1992-11-03,54077.832,22.445,43.848,32.532
1992-11-04,54121.656,43.824,54.627,32.532
1992-11-05,54121.656,0.0,32.532,32.532
