DateTime,Inflow_cfs,Release_cfs,Storage_acft
1991-01-01 00:00:00,104600,103030,10440
1991-01-02 00:00:00,88400,86130,10440
1991-01-03 00:00:00,134900,129330,10730
1991-01-04 00:00:00,152500,149830,11020
1991-01-05 00:00:00,134600,131290,11020
1991-01-06 00:00:00,169900,165350,10730
1991-01-07 00:00:00,147100,144010,10730
1991-01-08 00:00:00,161500,157750,11020
1991-01-09 00:00:00,140700,161890,10440
1991-01-10 00:00:00,155200,152000,10730
1991-01-11 00:00:00,154000,151670,10730
1991-01-12 00:00:00,136000,136650,11020
1991-01-13 00:00:00,99600,101130,10440
1991-01-14 00:00:00,83400,81260,11020
1991-01-15 00:00:00,114500,111020,10440
1991-01-16 00:00:00,133200,131760,10150
1991-01-17 00:00:00,129700,126750,10730
1991-01-18 00:00:00,125500,123490,10440
1991-01-19 00:00:00,167400,162590,10730
1991-01-20 00:00:00,154500,152780,10440
1991-01-21 00:00:00,173000,169880,10730
1991-01-22 00:00:00,183200,178380,11020
1991-01-23 00:00:00,173800,172280,10730
1991-01-24 00:00:00,165500,160260,10730
1991-01-25 00:00:00,173500,168950,11020
1991-01-26 00:00:00,178500,174780,11020
1991-01-27 00:00:00,170500,166000,10150
1991-01-28 00:00:00,175300,170260,10730
1991-01-29 00:00:00,168600,164380,10730
1991-01-30 00:00:00,172300,169460,10440
1991-01-31 00:00:00,185300,178180,11020
1991-02-01 00:00:00,175100,172690,9860
1991-02-02 00:00:00,165000,164100,10440
1991-02-03 00:00:00,120700,120840,10440
1991-02-04 00:00:00,115500,113480,11020
1991-02-05 00:00:00,147500,143650,10440
1991-02-06 00:00:00,144200,142720,10440
1991-02-07 00:00:00,142200,141090,10440
1991-02-08 00:00:00,149300,150320,10730
1991-02-09 00:00:00,128700,124800,10440
1991-02-10 00:00:00,149500,146300,10440
1991-02-11 00:00:00,142600,139060,10440
1991-02-12 00:00:00,163500,160200,10730
1991-02-13 00:00:00,159600,156890,10440
1991-02-14 00:00:00,166100,164830,10730
1991-02-15 00:00:00,146400,145960,10730
1991-02-16 00:00:00,142800,140380,10440
1991-02-17 00:00:00,111100,111270,11020
1991-02-18 00:00:00,110100,107950,10440
1991-02-19 00:00:00,145800,143150,10730
1991-02-20 00:00:00,138700,136320,10440
1991-02-21 00:00:00,139400,138000,10730
1991-02-22 00:00:00,143600,140840,10150
1991-02-23 00:00:00,144900,144610,10440
1991-02-24 00:00:00,127000,125370,10730
1991-02-25 00:00:00,125100,124010,10730
1991-02-26 00:00:00,151900,146900,10730
1991-02-27 00:00:00,160800,158940,10730
1991-02-28 00:00:00,165900,163450,11020
1991-03-01 00:00:00,174100,171880,10730
1991-03-02 00:00:00,180100,171970,10440
1991-03-03 00:00:00,165300,166070,8700
1991-03-04 00:00:00,130000,124350,10730
1991-03-05 00:00:00,156300,156320,10440
1991-03-06 00:00:00,176200,158530,10730
1991-03-07 00:00:00,145900,145970,10730
1991-03-08 00:00:00,159300,159100,10730
1991-03-09 00:00:00,154000,159300,10730
1991-03-10 00:00:00,157600,158340,10440
1991-03-11 00:00:00,160000,156880,10440
1991-03-12 00:00:00,178600,177420,10440
1991-03-13 00:00:00,172500,171760,10150
1991-03-14 00:00:00,162100,164220,10440
1991-03-15 00:00:00,151100,149220,10730
1991-03-16 00:00:00,169800,167710,10440
1991-03-17 00:00:00,167600,168530,10730
1991-03-18 00:00:00,155300,153060,10150
1991-03-19 00:00:00,164900,164230,10440
1991-03-20 00:00:00,171100,171540,11020
1991-03-21 00:00:00,168700,169550,10730
1991-03-22 00:00:00,151500,154030,10730
1991-03-23 00:00:00,155300,151530,10730
1991-03-24 00:00:00,186900,187340,10440
1991-03-25 00:00:00,165700,166780,11310
1991-03-26 00:00:00,167000,166460,10150
