,,elev,release_acoe,inflow_acoe,storage,release,inflow,sto_delta
fort_peck,2012-08-24,2234.41,,,14875194.399999969,10990.0,5544.7,4236.799999995157
fort_peck,2012-08-25,2234.27,,,14845536.799999997,10292.0,5585.2,-29657.599999971688
fort_peck,2012-08-26,2234.15,,,14820116.000000019,9993.0,5606.6,-25420.799999978393
fort_peck,2012-08-27,2234.12,,,14813760.799999977,9887.0,5225.6,-6355.200000042096
fort_peck,2012-08-28,2234.06,,,14801050.39999999,10091.0,5306.0,-12710.399999987334
fort_peck,2012-08-29,2234.02,,,14792576.799999997,10206.0,5140.9,-8473.599999992177
fort_peck,2012-08-30,2233.9,,,14767391.000000019,10212.0,5224.0,-25185.799999978393
fort_peck,2012-08-31,2233.84,,,14754821.600000031,9804.0,5192.7,-12569.399999987334
fort_peck,2012-09-01,2233.77,,,14740157.299999997,10006.0,5270.1,-14664.300000034273
fort_peck,2012-09-02,2233.76,,,14738062.400000045,10013.0,5126.9,-2094.8999999519438
fort_peck,2012-09-03,2233.68,,,14721303.199999966,10017.0,5203.4,-16759.20000007935
fort_peck,2012-09-04,2233.64,,,14712923.599999974,10011.0,5221.9,-8379.599999992177
fort_peck,2012-09-05,2233.53,,,14689879.700000042,10796.0,5072.6,-23043.899999931455
fort_peck,2012-09-06,2233.43,,,14668930.699999966,11068.0,5223.5,-20949.00000007637
fort_peck,2012-09-07,2233.35,,,14652171.499999981,11855.0,5144.6,-16759.199999984354
fort_peck,2012-09-08,2233.21,,,14622842.900000008,13666.0,5366.8,-29328.59999997355
fort_peck,2012-09-09,2233.16,,,14612368.399999969,14469.0,5236.4,-10474.500000039116
fort_peck,2012-09-10,2233.11,,,14601893.900000026,9648.0,5258.1,-10474.499999942258
fort_peck,2012-09-11,2233.1,,,14599798.999999981,10363.0,5163.4,-2094.900000045076
fort_peck,2012-09-12,2232.95,,,14568493.499999963,10069.0,5084.5,-31305.500000018626
fort_peck,2012-09-13,2232.85,,,14547780.499999981,10087.0,5522.6,-20712.999999981374
fort_peck,2012-09-14,2232.81,,,14539495.29999999,10097.0,5810.3,-8285.199999991804
fort_peck,2012-09-15,2232.74,,,14524996.199999955,10002.0,5375.0,-14499.100000035018
fort_peck,2012-09-16,2232.71,,,14518782.300000008,10012.0,5042.9,-6213.899999946356
fort_peck,2012-09-17,2232.61,,,14498069.300000027,10215.0,5051.0,-20712.999999981374
fort_peck,2012-09-18,2232.57,,,14489784.100000033,10007.0,5052.7,-8285.199999993667
fort_peck,2012-09-19,2232.52,,,14479427.599999996,10114.0,4964.3,-10356.500000037253
fort_peck,2012-09-20,2232.44,,,14462857.20000001,9930.0,4984.1,-16570.39999998547
fort_peck,2012-09-21,2232.39,,,14452500.699999973,10162.0,4983.2,-10356.500000037253
fort_peck,2012-09-22,2232.28,,,14429716.400000041,10083.0,4794.3,-22784.299999931827
fort_peck,2012-09-23,2232.23,,,14419359.900000004,9996.0,4702.3,-10356.500000037253
fort_peck,2012-09-24,2232.19,,,14411074.70000001,10300.0,4721.0,-8285.199999993667
fort_peck,2012-09-25,2232.11,,,14394504.300000027,10308.5,4620.4,-16570.39999998361
fort_peck,2012-09-26,2232.03,,,14377933.900000041,10221.4,4680.3,-16570.39999998547
fort_peck,2012-09-27,2231.99,,,14369672.199999955,10419.3,4759.28,-8261.7000000868
fort_peck,2012-09-28,2231.91,,,14353289.799999971,10209.9,4748.39,-16382.399999983609
fort_peck,2012-09-29,2231.92,,,14355337.600000015,10109.5,4856.76,2047.800000043586
fort_peck,2012-09-30,2231.75,,,14320525.0,10200.3,4885.64,-34812.60000001453
fort_peck,2012-10-01,2231.75,,,14320525.0,10191.0,4784.39,0.0
fort_peck,2012-10-02,2231.65,,,14300047.000000019,10194.0,5084.38,-20477.999999981374
fort_peck,2012-10-03,2231.66,,,14302094.799999971,10202.0,4957.88,2047.7999999523163
fort_peck,2012-10-04,2231.61,,,14291855.800000027,10421.0,5170.3,-10238.99999994412
fort_peck,2012-10-05,2231.54,,,14277521.199999992,10338.7,5221.2,-14334.600000035018
fort_peck,2012-10-06,2231.49,,,14267282.199999955,10247.4,5076.4,-10239.000000037253
fort_peck,2012-10-07,2231.48,,,14265234.400000004,10252.5,4930.1,-2047.7999999504536
fort_peck,2012-10-08,2231.39,,,14246804.199999973,10155.6,5187.2,-18430.20000003092
fort_peck,2012-10-09,2231.3,,,14228374.000000037,10158.9,5358.9,-18430.199999935925
fort_peck,2012-10-10,2231.19,,,14205848.20000001,10160.3,5470.8,-22525.800000026822
fort_peck,2012-10-11,2231.18,,,14203800.399999967,10256.3,5401.1,-2047.800000043586
fort_peck,2012-10-12,2231.1,,,14187417.999999981,9861.0,5242.5,-16382.399999985471
fort_peck,2012-10-13,2231.1,,,14187417.999999981,9901.0,5131.9,0.0
fort_peck,2012-10-14,2231.01,,,14168987.800000045,10134.0,5209.5,-18430.199999935925
fort_peck,2012-10-15,2231.0,,,14166940.0,10166.0,5147.9,-2047.8000000454485
fort_peck,2012-10-16,2230.93,,,14152769.199999968,10288.0,5197.3,-14170.80000003241
fort_peck,2012-10-17,2230.73,,,14112281.200000003,10110.0,5055.9,-40487.99999996461
fort_peck,2012-10-18,2230.8,,,14126452.000000037,10022.0,5113.2,14170.800000034273
fort_peck,2012-10-19,2230.75,,,14116330.0,10035.0,5372.5,-10122.000000037253
fort_peck,2012-10-20,2230.68,,,14102159.199999968,10242.0,5011.5,-14170.80000003241
fort_peck,2012-10-21,2230.59,,,14083939.60000003,10121.0,5240.6,-18219.59999993816
fort_peck,2012-10-22,2230.47,,,14059646.79999996,10152.0,5430.8,-24292.800000069663
fort_peck,2012-10-23,2230.56,,,14077866.39999999,10366.0,5443.0,18219.60000002943
fort_peck,2012-10-24,2230.41,,,14047500.39999997,10152.0,5453.2,-30366.000000018626
fort_peck,2012-10-25,2230.42,,,14049524.800000016,10115.0,5413.7,2024.400000045076
fort_peck,2012-10-26,2230.29,,,14023207.599999992,10091.0,5304.0,-26317.20000002347
fort_peck,2012-10-27,2230.23,,,14011061.200000003,10490.0,5265.7,-12146.399999989197
fort_peck,2012-10-28,2230.16,,,13996890.39999997,10596.0,5290.0,-14170.80000003241
fort_peck,2012-10-29,2230.12,,,13988792.799999978,10602.0,5310.5,-8097.599999992177
fort_peck,2012-10-30,2230.07,,,13978670.800000032,10605.0,5321.4,-10121.999999945983
fort_peck,2012-10-31,2230.0,,,13964500.0,10590.0,5422.1,-14170.80000003241
fort_peck,2012-11-01,2229.94,,,13952510.80000001,10572.0,5343.0,-11989.199999989942
fort_peck,2012-11-02,2229.93,,,13950512.599999968,10769.0,5365.0,-1998.2000000420958
fort_peck,2012-11-03,2229.84,,,13932528.800000029,10750.0,5377.2,-17983.799999939278
fort_peck,2012-11-04,2229.77,,,13918541.399999997,10706.0,5266.1,-13987.400000032037
fort_peck,2012-11-05,2229.72,,,13908550.39999996,10900.0,5275.5,-9991.000000037253
fort_peck,2012-11-06,2229.65,,,13894563.000000019,10706.0,5244.7,-13987.399999940768
fort_peck,2012-11-07,2229.62,,,13888568.399999978,10516.0,5153.8,-5994.600000040606
fort_peck,2012-11-08,2229.52,,,13868586.399999997,10439.0,5013.5,-19981.999999981374
fort_peck,2012-11-09,2229.55,,,13874581.000000037,10359.0,4984.1,5994.600000040606
fort_peck,2012-11-10,2229.54,,,13872582.799999993,10603.0,5325.0,-1998.2000000439584
fort_peck,2012-11-11,2229.47,,,13858595.39999996,10544.0,5315.0,-13987.4000000339
fort_peck,2012-11-12,2229.37,,,13838613.399999978,10577.0,5425.0,-19981.999999981374
fort_peck,2012-11-13,2229.32,,,13828622.400000032,10570.0,4915.0,-9990.999999945983
fort_peck,2012-11-14,2229.23,,,13810638.600000003,10666.0,5098.6,-17983.800000028685
fort_peck,2012-11-15,2229.12,,,13788658.399999978,10566.0,5714.2,-21980.200000025332
fort_peck,2012-11-16,2229.04,,,13772672.799999993,10549.0,5975.8,-15985.599999984726
fort_peck,2012-11-17,2228.99,,,13762709.599999957,10849.0,5685.1,-9963.200000036508
fort_peck,2012-11-18,2228.97,,,13758768.79999996,10831.0,5665.4,-3940.7999999970198
fort_peck,2012-11-19,2228.93,,,13750887.199999968,10714.0,5522.2,-7881.599999992177
fort_peck,2012-11-20,2228.86,,,13737094.400000025,10614.0,5591.2,-13792.799999943003
fort_peck,2012-11-21,2228.78,,,13721331.20000004,10897.0,5623.4,-15763.199999984354
fort_peck,2012-11-22,2228.77,,,13719360.799999997,10797.0,5663.7,-1970.4000000432134
fort_peck,2012-11-23,2228.72,,,13709508.79999996,10614.0,5535.0,-9852.000000037253
fort_peck,2012-11-24,2228.71,,,13707538.400000008,10814.0,5530.0,-1970.3999999519438
fort_peck,2012-11-25,2228.65,,,13695716.000000019,10814.0,5440.0,-11822.399999989197
fort_peck,2012-11-26,2228.58,,,13681923.199999986,10714.0,5505.0,-13792.80000003241
fort_peck,2012-11-27,2228.52,,,13670100.799999997,10831.0,5550.0,-11822.399999989197
fort_peck,2012-11-28,2228.45,,,13656307.999999965,10731.0,5370.0,-13792.80000003241
fort_peck,2012-11-29,2228.37,,,13640544.799999978,10531.0,5265.0,-15763.199999986216
fort_peck,2012-11-30,2228.41,,,13648426.39999997,10831.0,5335.0,7881.599999992177
fort_peck,2012-12-01,2228.27,,,13620840.799999997,10831.0,5539.9,-27585.59999997355
fort_peck,2012-12-02,2228.3,,,13626752.000000035,10814.0,5468.2,5911.2000000383705
fort_peck,2012-12-03,2228.24,,,13614929.599999957,10714.0,5651.0,-11822.400000078604
fort_peck,2012-12-04,2228.08,,,13583403.199999986,10714.0,5521.0,-31526.39999997057
fort_peck,2012-12-05,2228.13,,,13593255.200000022,11014.0,5763.0,9852.00000003539
fort_peck,2012-12-06,2228.01,,,13569610.400000043,11014.0,5532.0,-23644.799999978393
fort_peck,2012-12-07,2227.95,,,13557917.999999965,11214.0,5540.4,-11692.400000078604
fort_peck,2012-12-08,2227.88,,,13544307.200000022,11014.0,5625.0,-13610.799999943003
fort_peck,2012-12-09,2227.86,,,13540418.400000025,11114.0,5365.0,-3888.7999999970198
fort_peck,2012-12-10,2227.81,,,13530696.39999999,11114.0,5265.0,-9722.00000003539
fort_peck,2012-12-11,2227.73,,,13515141.200000003,11131.0,5061.9,-15555.199999986216
fort_peck,2012-12-12,2227.58,,,13485975.199999986,11231.0,4676.3,-29166.000000016764
fort_peck,2012-12-13,2227.52,,,13474308.799999997,11114.0,5418.5,-11666.399999989197
fort_peck,2012-12-14,2227.44,,,13458753.60000001,11214.0,6192.5,-15555.199999986216
fort_peck,2012-12-15,2227.35,,,13441253.999999983,11314.0,5813.6,-17499.600000027567
fort_peck,2012-12-16,2227.3,,,13431532.000000035,11214.0,5500.0,-9721.999999947846
fort_peck,2012-12-17,2227.22,,,13415976.799999962,11331.0,5545.0,-15555.20000007376
fort_peck,2012-12-18,2227.12,,,13396532.799999978,11231.0,5450.0,-19443.999999983236
fort_peck,2012-12-19,2227.1,,,13392643.999999983,11231.0,5370.0,-3888.799999995157
fort_peck,2012-12-20,2226.98,,,13369359.600000003,11431.0,5120.0,-23284.399999979883
fort_peck,2012-12-21,2226.92,,,13357838.400000013,11331.0,4895.0,-11521.199999989942
fort_peck,2012-12-22,2226.81,,,13336716.19999999,11131.0,4350.0,-21122.20000002347
fort_peck,2012-12-23,2226.77,,,13329035.399999997,11031.0,4855.0,-7680.7999999932945
fort_peck,2012-12-24,2226.71,,,13317514.200000007,11131.0,5520.0,-11521.199999989942
fort_peck,2012-12-25,2226.62,,,13300232.39999998,11231.0,4435.0,-17281.800000026822
fort_peck,2012-12-26,2226.53,,,13282950.600000039,11849.0,3915.0,-17281.79999994114
fort_peck,2012-12-27,2226.44,,,13265668.80000001,11366.0,3350.0,-17281.800000028685
fort_peck,2012-12-28,2226.35,,,13248386.999999983,11466.0,3935.0,-17281.800000026822
fort_peck,2012-12-29,2226.25,,,13229185.0,11366.0,4895.0,-19201.999999983236
fort_peck,2012-12-30,2226.14,,,13208062.799999975,11349.0,4945.0,-21122.200000025332
fort_peck,2012-12-31,2226.05,,,13190781.000000035,11349.0,5405.0,-17281.799999939278
fort_peck,2013-01-01,2226.02,,,13185020.399999997,11331.0,5785.0,-5760.600000038743
fort_peck,2013-01-02,2225.93,,,13167894.69999997,11531.0,5805.0,-17125.700000027195
fort_peck,2013-01-03,2225.85,,,13152711.499999983,11331.0,5745.0,-15183.199999986216
fort_peck,2013-01-04,2225.83,,,13148915.699999986,11331.0,5615.0,-3795.7999999970198
fort_peck,2013-01-05,2225.72,,,13128038.799999962,11449.0,5550.0,-20876.900000024587
fort_peck,2013-01-06,2225.67,,,13118549.300000014,12349.0,5550.0,-9489.499999947846
fort_peck,2013-01-07,2225.58,,,13101468.199999986,12931.0,5875.0,-17081.100000027567
fort_peck,2013-01-08,2225.51,,,13088182.900000041,12731.0,6065.0,-13285.299999944866
fort_peck,2013-01-09,2225.44,,,13074897.60000001,12314.0,5990.0,-13285.300000030547
fort_peck,2013-01-10,2225.33,,,13054020.699999986,12577.0,6160.0,-20876.900000024587
fort_peck,2013-01-11,2225.33,,,13054020.699999986,12584.0,6240.0,0.0
fort_peck,2013-01-12,2225.22,,,13033143.799999962,12586.0,6145.0,-20876.900000024587
fort_peck,2013-01-13,2225.16,,,13021756.399999972,12695.0,5855.0,-11387.399999989197
fort_peck,2013-01-14,2225.09,,,13008471.100000028,12497.0,5370.0,-13285.299999944866
fort_peck,2013-01-15,2224.99,,,12989512.599999959,12497.0,5095.0,-18958.500000068918
fort_peck,2013-01-16,2224.92,,,12976370.800000014,12095.0,5845.0,-13141.799999944866
fort_peck,2013-01-17,2224.87,,,12966983.79999998,12486.0,6245.0,-9387.000000033528
fort_peck,2013-01-18,2224.8,,,12953842.000000034,12484.0,6720.0,-13141.799999946728
fort_peck,2013-01-19,2224.71,,,12936945.400000006,12484.0,6900.0,-16896.600000027567
fort_peck,2013-01-20,2224.66,,,12927558.399999972,12486.0,7005.0,-9387.000000033528
fort_peck,2013-01-21,2224.61,,,12918171.400000025,12488.0,6855.0,-9386.999999947846
fort_peck,2013-01-22,2224.62,,,12920048.79999998,12495.0,6575.0,1877.399999955669
fort_peck,2013-01-23,2224.49,,,12895642.599999959,12395.0,6415.0,-24406.200000021607
fort_peck,2013-01-24,2224.44,,,12886255.60000001,10195.0,6395.0,-9386.999999947846
fort_peck,2013-01-25,2224.35,,,12869358.999999983,10389.0,6160.0,-16896.600000027567
fort_peck,2013-01-26,2224.26,,,12852462.400000041,10486.0,6160.0,-16896.599999941885
fort_peck,2013-01-27,2224.22,,,12844952.799999962,10184.0,6205.0,-7509.600000079721
fort_peck,2013-01-28,2224.16,,,12833688.399999972,9884.0,6295.0,-11264.399999989197
fort_peck,2013-01-29,2224.13,,,12828056.20000002,9716.0,6355.0,-5632.199999952689
fort_peck,2013-01-30,2224.07,,,12816791.80000003,9505.0,6390.0,-11264.399999989197
fort_peck,2013-01-31,2224.0,,,12803650.0,9577.0,6300.0,-13141.800000030547
fort_peck,2013-02-01,2223.93,,,12790639.79999997,9904.0,5825.0,-13010.20000003092
fort_peck,2013-02-02,2223.86,,,12777629.600000024,10397.0,6455.0,-13010.199999945238
fort_peck,2013-02-03,2223.79,,,12764619.399999993,10695.0,6880.0,-13010.20000003092
fort_peck,2013-02-04,2223.72,,,12751609.199999962,10893.0,7145.0,-13010.20000003092
fort_peck,2013-02-05,2223.57,,,12723730.20000003,10880.0,6660.0,-27878.999999931082
fort_peck,2013-02-06,2223.53,,,12716295.800000038,10884.0,6390.0,-7434.399999992922
fort_peck,2013-02-07,2223.45,,,12701426.999999966,10884.0,6560.0,-14868.800000071526
fort_peck,2013-02-08,2223.41,,,12693992.599999974,10879.0,6080.0,-7434.399999992922
fort_peck,2013-02-09,2223.35,,,12682840.999999983,10786.0,6185.0,-11151.599999990314
fort_peck,2013-02-10,2223.32,,,12677265.20000003,10886.0,6185.0,-5575.799999952316
fort_peck,2013-02-11,2223.25,,,12664255.0,10786.0,6160.0,-13010.20000003092
fort_peck,2013-02-12,2223.19,,,12653103.40000001,10680.0,6140.0,-11151.599999990314
fort_peck,2013-02-13,2223.15,,,12645669.000000017,10578.0,6335.0,-7434.399999992922
fort_peck,2013-02-14,2223.05,,,12627083.000000034,10769.0,6595.0,-18585.999999983236
fort_peck,2013-02-15,2222.98,,,12614106.600000003,10754.0,6665.0,-12976.400000030175
fort_peck,2013-02-16,2222.93,,,12604898.09999997,10836.0,6575.0,-9208.500000033528
fort_peck,2013-02-17,2222.91,,,12601214.699999973,10836.0,6560.0,-3683.3999999966472
fort_peck,2013-02-18,2222.86,,,12592006.200000023,10616.0,6605.0,-9208.499999949709
fort_peck,2013-02-19,2222.76,,,12573589.20000004,10722.0,6565.0,-18416.999999983236
fort_peck,2013-02-20,2222.72,,,12566222.399999963,10818.0,6485.0,-7366.8000000771135
fort_peck,2013-02-21,2222.66,,,12555172.199999973,10818.0,6485.0,-11050.199999989942
fort_peck,2013-02-22,2222.6,,,12544121.999999983,10703.0,6470.0,-11050.199999989942
fort_peck,2013-02-23,2222.56,,,12536755.19999999,10778.0,6515.0,-7366.7999999932945
fort_peck,2013-02-24,2222.48,,,12522021.600000003,10773.0,6585.0,-14733.599999986589
fort_peck,2013-02-25,2222.43,,,12512813.09999997,10637.0,6610.0,-9208.500000033528
fort_peck,2013-02-26,2222.39,,,12505446.299999977,10628.0,6695.0,-7366.7999999932945
fort_peck,2013-02-27,2222.28,,,12485187.600000037,10626.0,6690.0,-20258.69999993965
fort_peck,2013-02-28,2222.25,,,12479662.5,10619.0,6690.0,-5525.10000003688
fort_peck,2013-03-01,2222.19,,,12468612.30000001,10619.0,6695.0,-11050.199999989942
fort_peck,2013-03-02,2222.16,,,12463087.199999973,10617.0,6740.0,-5525.10000003688
fort_peck,2013-03-03,2222.13,,,12457562.10000002,10108.0,7000.0,-5525.099999953061
fort_peck,2013-03-04,2222.2,,,12470453.999999966,10119.0,7075.0,12891.899999946356
fort_peck,2013-03-05,2222.16,,,12463087.199999973,7941.0,7100.0,-7366.7999999932945
fort_peck,2013-03-06,2222.18,,,12466770.59999997,8189.0,7135.0,3683.3999999966472
fort_peck,2013-03-07,2222.2,,,12470453.999999966,6374.0,7005.0,3683.3999999966472
fort_peck,2013-03-08,2222.23,,,12475979.100000003,6303.0,7030.0,5525.10000003688
fort_peck,2013-03-09,2222.26,,,12481504.20000004,6284.0,7155.0,5525.10000003688
fort_peck,2013-03-10,2222.24,,,12477820.79999996,6114.0,6910.0,-3683.4000000804663
fort_peck,2013-03-11,2222.29,,,12487029.299999993,6304.0,6760.0,9208.500000033528
fort_peck,2013-03-12,2222.27,,,12483345.899999997,5930.0,6625.0,-3683.3999999966472
fort_peck,2013-03-13,2222.35,,,12498079.499999983,5926.0,6390.0,14733.599999986589
fort_peck,2013-03-14,2222.33,,,12494396.099999987,5864.0,6398.1,-3683.3999999966472
fort_peck,2013-03-15,2222.39,,,12505446.299999977,5601.0,6725.2,11050.199999989942
fort_peck,2013-03-16,2222.37,,,12501762.89999998,5968.0,6732.2,-3683.3999999966472
fort_peck,2013-03-17,2222.48,,,12522021.600000003,6635.0,6532.8,20258.70000002347
fort_peck,2013-03-18,2222.44,,,12514654.80000001,6256.0,6588.1,-7366.7999999932945
fort_peck,2013-03-19,2222.45,,,12516496.499999966,6986.0,6537.7,1841.699999956414
fort_peck,2013-03-20,2222.49,,,12523863.29999996,7770.0,6477.8,7366.7999999932945
fort_peck,2013-03-21,2222.49,,,12523863.29999996,7308.0,6301.9,0.0
fort_peck,2013-03-22,2222.5,,,12525705.0,7848.0,6306.9,1841.7000000402331
fort_peck,2013-03-23,2222.5,,,12525705.0,7505.0,6393.4,0.0
fort_peck,2013-03-24,2222.49,,,12523863.29999996,7253.0,6249.8,-1841.7000000402331
fort_peck,2013-03-25,2222.47,,,12520179.899999963,6596.0,6194.5,-3683.3999999966472
fort_peck,2013-03-26,2222.48,,,12522021.600000003,6346.0,6133.9,1841.7000000402331
fort_peck,2013-03-27,2222.47,,,12520179.899999963,5946.0,6160.3,-1841.7000000402331
fort_peck,2013-03-28,2222.48,,,12522021.600000003,6023.0,6188.3,1841.7000000402331
fort_peck,2013-03-29,2222.52,,,12529388.399999997,5820.0,6178.6,7366.7999999932945
fort_peck,2013-03-30,2222.53,,,12531230.100000037,5850.0,6220.1,1841.7000000402331
fort_peck,2013-03-31,2222.52,,,12529388.399999997,5903.0,6289.3,-1841.7000000402331
fort_peck,2013-04-01,2222.54,,,12533071.799999993,8480.0,6147.1,3683.3999999966472
fort_peck,2013-04-02,2222.53,,,12531230.100000037,9720.0,6034.7,-1841.699999956414
fort_peck,2013-04-03,2222.55,,,12534913.500000034,8400.0,6212.7,3683.3999999966472
fort_peck,2013-04-04,2222.5,,,12525705.0,8750.0,5991.8,-9208.500000033528
fort_peck,2013-04-05,2222.56,,,12536755.19999999,13390.0,6125.5,11050.199999989942
fort_peck,2013-04-06,2222.52,,,12529388.399999997,10130.0,5921.7,-7366.7999999932945
fort_peck,2013-04-07,2222.52,,,12529388.399999997,9550.0,6018.5,0.0
fort_peck,2013-04-08,2222.52,,,12529388.399999997,9750.0,6182.6,0.0
fort_peck,2013-04-09,2222.53,,,12531230.100000037,9260.0,6019.3,1841.7000000402331
fort_peck,2013-04-10,2222.55,,,12534913.500000034,9360.0,6315.6,3683.3999999966472
fort_peck,2013-04-11,2222.48,,,12522021.600000003,8670.0,6487.1,-12891.900000030175
fort_peck,2013-04-12,2222.56,,,12536755.19999999,7877.0,6272.9,14733.599999986589
fort_peck,2013-04-13,2222.57,,,12538596.90000003,7347.0,6277.8,1841.7000000402331
fort_peck,2013-04-14,2222.57,,,12538596.90000003,7336.0,6163.0,0.0
fort_peck,2013-04-15,2222.64,,,12551488.799999977,7416.0,5876.2,12891.899999946356
fort_peck,2013-04-16,2222.65,,,12553330.500000017,7114.0,6215.0,1841.7000000402331
fort_peck,2013-04-17,2222.65,,,12553330.500000017,6992.0,6196.5,0.0
fort_peck,2013-04-18,2222.66,,,12555172.199999973,6673.0,6255.1,1841.699999956414
fort_peck,2013-04-19,2222.65,,,12553330.500000017,6612.0,6312.9,-1841.699999956414
fort_peck,2013-04-20,2222.68,,,12558855.59999997,5930.0,6531.8,5525.099999953061
fort_peck,2013-04-21,2222.7,,,12562538.999999966,5470.0,6228.1,3683.3999999966472
fort_peck,2013-04-22,2222.73,,,12568064.100000003,6150.0,6033.8,5525.10000003688
fort_peck,2013-04-23,2222.79,,,12579114.299999993,6270.0,6249.9,11050.199999989942
fort_peck,2013-04-24,2222.78,,,12577272.600000037,6270.0,5958.3,-1841.699999956414
fort_peck,2013-04-25,2222.71,,,12564380.700000007,6620.0,6181.6,-12891.900000030175
