DateTime,thf_id,thf_qd,thf_af
2014-05-28,229.47,233.0,13679.0
2014-05-29,145.68,184.0,13603.0
2014-05-30,115.33,136.0,13562.0
2014-05-31,100.35,118.0,13527.0
2014-06-01,150.2,126.0,13575.0
2014-06-02,161.59,151.0,13596.0
2014-06-03,199.7,175.0,13645.0
2014-06-04,228.59,218.0,13666.0
2014-06-05,212.41,223.0,13645.0
2014-06-06,160.77,189.0,13589.0
2014-06-07,132.33,153.0,13548.0
2014-06-08,114.88,129.0,13520.0
2014-06-09,120.47,124.0,13513.0
2014-06-10,132.06,125.0,13527.0
2014-06-11,111.94,119.0,13513.0
2014-06-12,92.21,127.0,13444.0
2014-06-13,98.8,123.0,13396.0
2014-06-14,105.86,123.0,13362.0
2014-06-15,101.8,126.0,13314.0
2014-06-16,88.68,127.0,13238.0
2014-06-17,106.86,124.0,13204.0
2014-06-18,140.12,126.0,13232.0
2014-06-19,141.61,128.0,13259.0
2014-06-20,137.06,130.0,13273.0
2014-06-21,104.27,132.0,13218.0
2014-06-22,81.57,133.0,13116.0
2014-06-23,82.57,134.0,13014.0
2014-06-24,49.8,135.0,12845.0
2014-06-25,64.41,136.0,12703.0
2014-06-26,83.05,137.0,12596.0
2014-06-27,171.78,138.0,12663.0
2014-06-28,246.4,138.0,12878.0
2014-06-29,180.98,123.0,12993.0
2014-06-30,134.73,107.0,13048.0
2014-07-01,95.47,99.0,13041.0
2014-07-02,51.1,99.0,12946.0
2014-07-03,45.49,107.0,12824.0
2014-07-04,41.36,119.0,12670.0
2014-07-05,29.3,114.0,12502.0
2014-07-06,30.31,114.0,12336.0
2014-07-07,24.81,108.0,12171.0
2014-07-08,14.34,94.0,12013.0
2014-07-09,17.93,87.0,11876.0
2014-07-10,1.8,87.0,11707.0
2014-07-11,7.35,86.0,11551.0
2014-07-12,11.38,86.0,11403.0
2014-07-13,9.33,90.0,11243.0
2014-07-14,7.23,100.0,11059.0
2014-07-15,3.16,105.0,10857.0
2014-07-16,12.71,108.0,10668.0
2014-07-17,6.09,116.0,10450.0
2014-07-18,4.02,123.0,10214.0
2014-07-19,5.07,117.0,9992.0
2014-07-20,6.64,111.0,9785.0
2014-07-21,-3.31,95.0,9590.0
2014-07-22,9.8,95.0,9421.0
2014-07-23,13.75,104.0,9242.0
2014-07-24,-8.2,76.0,9075.0
2014-07-25,0.26,90.0,8897.0
2014-07-26,13.14,117.0,8691.0
2014-07-27,12.5,133.0,8452.0
2014-07-28,21.63,127.0,8243.0
2014-07-29,18.09,128.0,8025.0
2014-07-30,20.12,126.0,7815.0
2014-07-31,13.06,127.0,7589.0
2014-08-01,21.0,142.0,7349.0
2014-08-02,25.33,142.0,7117.58
2014-08-03,31.61,119.0,6944.24
2014-08-04,31.6,119.0,6770.89
2014-08-05,7.65,117.0,6554.0
2014-08-06,-4.5,116.0,6315.0
2014-08-07,-3.5300000000000002,121.0,6068.0
2014-08-08,-4.02,119.0,5824.0
2014-08-09,0.54,117.0,5593.0
2014-08-10,0.03,117.0,5361.0
2014-08-11,-0.98,117.0,5127.0
2014-08-12,-0.98,117.0,4893.0
2014-08-13,2.56,116.0,4668.0
2014-08-14,8.12,115.0,4456.0
2014-08-15,3.07,115.0,4234.0
2014-08-16,5.61,113.0,4021.0
2014-08-17,5.61,113.0,3808.0
2014-08-18,3.11,111.0,3594.0
2014-08-19,4.63,110.0,3385.0
2014-08-20,0.1,109.0,3169.0
2014-08-21,4.65,108.0,2964.0
2014-08-22,5.16,107.0,2762.0
2014-08-23,7.68,107.0,2565.0
2014-08-24,13.24,105.0,2383.0
2014-08-25,6.76,96.0,2206.0
2014-08-26,10.86,88.0,2053.0
2014-08-27,9.86,87.0,1900.0
2014-08-28,6.32,89.0,1736.0
2014-08-29,13.84,94.0,1577.0
2014-08-30,18.83,100.0,1416.0
2014-08-31,15.31,99.0,1250.0
2014-09-01,13.84,94.0,1091.0
2014-09-02,18.91,90.0,950.0
2014-09-03,12.86,90.0,797.0
2014-09-04,16.87,93.0,646.0
2014-09-05,17.38,92.0,498.0
2014-09-06,21.44,89.0,364.0
2014-09-07,21.48,84.0,240.0
2014-09-08,17.0,78.0,119.0
2014-09-09,11.05,65.0,12.0
2014-09-10,7.97,11.0,6.0
2014-09-11,5.8,5.8,6.0
2014-09-12,4.9,4.9,6.0
2014-09-13,5.5,5.5,6.0
2014-09-14,6.8,6.8,6.0
2014-09-15,7.9,7.9,6.0
2014-09-16,8.5,8.5,6.0
2014-09-17,8.9,8.9,6.0
2014-09-18,11.0,11.0,6.0
2014-09-19,8.3,8.3,6.0
2014-09-20,6.5,6.5,6.0
2014-09-21,5.0,5.0,6.0
2014-09-22,7.7,7.7,6.0
2014-09-23,11.0,11.0,6.0
2014-09-24,11.0,11.0,6.0
2014-09-25,12.0,12.0,6.0
2014-09-26,12.0,12.0,6.0
2014-09-27,12.0,12.0,6.0
2014-09-28,14.0,14.0,6.0
2014-09-29,16.0,16.0,6.0
2014-09-30,16.0,16.0,6.0
2014-10-01,19.0,19.0,6.0
2014-10-02,19.5,19.0,7.0
2014-10-03,19.0,19.0,7.0
2014-10-04,18.5,18.0,8.0
2014-10-05,16.99,18.0,6.0
2014-10-06,20.05,14.0,18.0
2014-10-07,16.86,9.3,33.0
2014-10-08,16.05,9.5,46.0
2014-10-09,14.35,8.8,57.0
2014-10-10,12.33,8.8,64.0
2014-10-11,13.34,8.8,73.0
2014-10-12,11.52,9.0,78.0
2014-10-13,14.45,8.9,89.0
2014-10-14,23.72,9.1,118.0
2014-10-15,31.58,9.4,162.0
2014-10-16,22.04,17.0,172.0
2014-10-17,19.22,4.6,201.0
2014-10-18,19.12,4.5,230.0
2014-10-19,17.1,4.5,255.0
2014-10-20,18.01,4.4,282.0
2014-10-21,14.59,4.0,303.0
2014-10-22,14.89,3.8,325.0
2014-10-23,21.25,3.6,360.0
2014-10-24,20.95,2.8,396.0
2014-10-25,28.11,2.4,447.0
2014-10-26,21.46,2.3,485.0
2014-10-27,25.09,2.4,530.0
2014-10-28,25.59,2.4,576.0
2014-10-29,28.62,2.4,628.0
2014-10-30,31.74,2.5,686.0
2014-10-31,35.57,2.8,751.0
2014-11-01,33.75,3.0,812.0
2014-11-02,30.73,3.0,867.0
2014-11-03,33.35,3.1,927.0
2014-11-04,40.0,3.2,1000.0
2014-11-05,40.0,3.2,1073.0
2014-11-06,47.57,3.2,1161.0
2014-11-07,38.49,3.2,1231.0
2014-11-08,33.75,3.5,1291.0
2014-11-09,40.0,3.7,1363.0
2014-11-10,43.73,3.9,1442.0
2014-11-11,42.22,3.9,1518.0
2014-11-12,24.07,3.9,1558.0
2014-11-13,13.48,3.9,1577.0
2014-11-14,30.12,3.9,1629.0
2014-11-15,29.21,4.0,1679.0
2014-11-16,34.55,4.3,1739.0
2014-11-17,32.93,4.7,1795.0
2014-11-18,32.93,4.7,1851.0
2014-11-19,35.65,4.9,1912.0
2014-11-20,35.86,4.6,1974.0
2014-11-21,45.94,4.6,2056.0
2014-11-22,55.42,5.0,2156.0
2014-11-23,67.22,4.7,2280.0
2014-11-24,71.35,4.8,2412.0
2014-11-25,76.59,5.0,2554.0
2014-11-26,137.09,5.0,2816.0
2014-11-27,115.31,4.9,3035.0
2014-11-28,109.77,4.9,3243.0
2014-11-29,110.88,5.0,3453.0
2014-11-30,75.99,4.9,3594.0
2014-12-01,40.69,5.4,3664.0
2014-12-02,84.35,5.2,3821.0
2014-12-03,95.04,5.3,3999.0
2014-12-04,94.13,5.4,4175.0
2014-12-05,88.39,5.2,4340.0
2014-12-06,91.02,4.3,4512.0
2014-12-07,94.55,4.3,4691.0
2014-12-08,83.96,4.3,4849.0
2014-12-09,83.05,4.4,5005.0
2014-12-10,80.93,4.3,5157.0
2014-12-11,79.22,4.1,5306.0
2014-12-12,110.78,4.4,5517.0
2014-12-13,107.25,4.4,5721.0
2014-12-14,103.52,4.7,5917.0
2014-12-15,83.45,4.8,6073.0
2014-12-16,89.7,5.0,6241.0
2014-12-17,87.78,5.1,6405.0
2014-12-18,80.32,5.2,6554.0
2014-12-19,89.59,5.9,6720.0
2014-12-20,91.3,6.6,6888.0
2014-12-21,155.33,6.6,7183.0
2014-12-22,233.88,6.5,7634.0
2014-12-23,212.2,6.5,8042.0
2014-12-24,166.62,6.8,8359.0
2014-12-25,129.92,6.9,8603.0
2014-12-26,119.53,7.1,8826.0
2014-12-27,87.97,7.3,8986.0
2014-12-28,91.29,7.6,9152.0
2014-12-29,113.17,7.8,9361.0
2014-12-30,53.48,7.6,9452.0
2014-12-31,52.18,6.8,9542.0
2015-01-01,61.65,6.7,9651.0
2015-01-02,71.73,7.2,9779.0
2015-01-03,75.46,7.9,9913.0
2015-01-04,98.44,8.7,10091.0
2015-01-05,83.72,9.1,10239.0
2015-01-06,96.42,9.2,10412.0
2015-01-07,110.23,9.4,10612.0
2015-01-08,101.16,9.4,10794.0
2015-01-09,111.34,9.5,10996.0
2015-01-10,105.39,9.6,11186.0
2015-01-11,113.05,9.7,11391.0
2015-01-12,116.68,9.8,11603.0
2015-01-13,111.24,9.9,11804.0
2015-01-14,118.9,10.0,12020.0
2015-01-15,105.09,9.3,12210.0
2015-01-16,106.2,9.4,12402.0
2015-01-17,113.86,9.5,12609.0
2015-01-18,131.81,9.8,12851.0
2015-01-19,170.63,9.8,13170.0
2015-01-20,155.2,10.0,13458.0
2015-01-21,107.81,10.0,13652.0
2015-01-22,100.61,27.0,13798.0
2015-01-23,143.82,105.0,13875.0
2015-01-24,136.0,136.0,13875.0
2015-01-25,148.06,141.0,13889.0
2015-01-26,145.0,145.0,13889.0
2015-01-27,150.0,150.0,13889.0
2015-01-28,160.06,153.0,13903.0
2015-01-29,146.94,154.0,13889.0
2015-01-30,144.47,148.0,13882.0
2015-01-31,139.0,139.0,13882.0
2015-02-01,139.0,139.0,13882.0
2015-02-02,152.06,145.0,13896.0
2015-02-03,171.59,161.0,13917.0
2015-02-04,209.65,192.0,13952.0
2015-02-05,216.53,213.0,13959.0
2015-02-06,252.59,242.0,13980.0
2015-02-07,305.18,284.0,14022.0
2015-02-08,354.18,333.0,14064.0
2015-02-09,350.53,347.0,14071.0
2015-02-10,356.0,356.0,14071.0
2015-02-11,294.3,319.0,14022.0
2015-02-12,259.88,274.0,13994.0
2015-02-13,236.94,244.0,13980.0
2015-02-14,205.35,223.0,13945.0
2015-02-15,193.94,201.0,13931.0
2015-02-16,180.47,184.0,13924.0
2015-02-17,165.94,173.0,13910.0
2015-02-18,166.0,166.0,13910.0
2015-02-19,160.47,164.0,13903.0
2015-02-20,161.0,161.0,13903.0
2015-02-21,162.47,166.0,13896.0
2015-02-22,141.94,149.0,13882.0
2015-02-23,119.94,127.0,13868.0
2015-02-24,145.12,131.0,13896.0
2015-02-25,136.94,144.0,13882.0
2015-02-26,140.0,140.0,13882.0
2015-02-27,135.0,135.0,13882.0
2015-02-28,128.41,139.0,13861.0
2015-03-01,115.47,119.0,13854.0
2015-03-02,120.0,120.0,13854.0
2015-03-03,112.47,116.0,13847.0
2015-03-04,99.47,103.0,13840.0
2015-03-05,98.0,98.0,13840.0
2015-03-06,100.0,100.0,13840.0
2015-03-07,91.94,99.0,13826.0
2015-03-08,88.47,92.0,13819.0
2015-03-09,87.0,87.0,13819.0
2015-03-10,88.0,88.0,13819.0
2015-03-11,88.53,85.0,13826.0
2015-03-12,81.47,85.0,13819.0
2015-03-13,79.47,83.0,13812.0
2015-03-14,68.94,76.0,13798.0
2015-03-15,83.06,76.0,13812.0
2015-03-16,120.18,99.0,13854.0
2015-03-17,103.94,111.0,13840.0
2015-03-18,91.94,99.0,13826.0
2015-03-19,86.47,90.0,13819.0
2015-03-20,80.47,84.0,13812.0
2015-03-21,82.0,82.0,13812.0
2015-03-22,91.06,84.0,13826.0
2015-03-23,116.59,106.0,13847.0
2015-03-24,105.94,113.0,13833.0
2015-03-25,97.0,97.0,13833.0
2015-03-26,101.0,101.0,13833.0
2015-03-27,86.94,94.0,13819.0
2015-03-28,90.0,90.0,13819.0
2015-03-29,95.53,92.0,13826.0
2015-03-30,105.06,98.0,13840.0
2015-03-31,89.41,100.0,13819.0
2015-04-01,89.0,89.0,13819.0
2015-04-02,81.94,89.0,13805.0
2015-04-03,82.0,82.0,13805.0
2015-04-04,85.0,85.0,13805.0
2015-04-05,91.59,81.0,13826.0
2015-04-06,93.0,93.0,13826.0
2015-04-07,78.41,89.0,13805.0
2015-04-08,64.88,79.0,13777.0
2015-04-09,64.53,61.0,13784.0
2015-04-10,62.0,62.0,13784.0
2015-04-11,56.47,60.0,13777.0
2015-04-12,40.94,48.0,13763.0
2015-04-13,56.59,46.0,13784.0
2015-04-14,28.35,46.0,13749.0
2015-04-15,28.47,32.0,13742.0
2015-04-16,38.59,28.0,13763.0
2015-04-17,32.41,43.0,13742.0
2015-04-18,28.41,39.0,13721.0
2015-04-19,20.41,31.0,13700.0
2015-04-20,18.86,36.0,13666.0
2015-04-21,24.35,42.0,13631.0
2015-04-22,16.62,62.0,13541.0
2015-04-23,15.01,74.0,13424.0
2015-04-24,17.42,87.0,13286.0
2015-04-25,20.9,93.0,13143.0
2015-04-26,15.82,98.0,12980.0
2015-04-27,14.35,93.0,12824.0
2015-04-28,15.38,90.0,12676.0
2015-04-29,7.25,98.0,12496.0
2015-04-30,24.31,108.0,12330.0
2015-05-01,41.39,115.0,12184.0
2015-05-02,25.23,118.0,12000.0
2015-05-03,17.18,116.0,11804.0
2015-05-04,27.77,116.0,11629.0
2015-05-05,13.17,114.0,11429.0
2015-05-06,17.2,114.0,11237.0
2015-05-07,50.97,115.0,11110.0
2015-05-08,-6.13,131.0,10838.0
2015-05-09,18.06,132.0,10612.0
2015-05-10,18.56,132.0,10387.0
2015-05-11,21.07,133.0,10165.0
2015-05-12,30.65,133.0,9962.0
2015-05-13,73.27,101.0,9907.0
2015-05-14,98.1,86.0,9931.0
2015-05-15,96.95,103.0,9919.0
2015-05-16,117.03,114.0,9925.0
2015-05-17,118.0,118.0,9925.0
2015-05-18,130.1,118.0,9949.0
2015-05-19,149.26,118.0,10011.0
2015-05-20,137.65,119.0,10048.0
2015-05-21,211.27,118.0,10233.0
2015-05-22,283.48,105.0,10587.0
2015-05-23,288.52,105.0,10951.0
2015-05-24,312.2,107.0,11358.0
2015-05-25,276.9,108.0,11693.0
2015-05-26,218.95,104.0,11921.0
2015-05-27,173.58,104.0,12059.0
2015-05-28,190.19,107.0,12224.0
2015-05-29,161.02,98.0,12349.0
2015-05-30,160.11,86.0,12496.0
2015-05-31,214.06,86.0,12750.0
2015-06-01,202.49,83.0,12987.0
2015-06-02,310.79,94.0,13417.0
2015-06-03,372.79,156.0,13847.0
2015-06-04,322.14,305.0,13881.0
2015-06-05,260.27,288.0,13826.0
2015-06-06,186.71,222.0,13756.0
2015-06-07,131.24,163.0,13693.0
2015-06-08,107.8,132.0,13645.0
2015-06-09,74.18,113.0,13568.0
2015-06-10,74.21,109.0,13499.0
2015-06-11,77.27,105.0,13444.0
2015-06-12,52.07,104.0,13341.0
2015-06-13,30.4,103.0,13197.0
2015-06-14,24.35,103.0,13041.0
2015-06-15,34.43,103.0,12905.0
2015-06-16,20.32,102.0,12743.0
2015-06-17,7.72,102.0,12556.0
2015-06-18,6.72,101.0,12369.0
2015-06-19,4.2,101.0,12177.0
2015-06-20,5.21,101.0,11987.0
2015-06-21,3.76,93.0,11810.0
2015-06-22,4.66,106.0,11609.0
2015-06-23,1.27,89.0,11435.0
2015-06-24,8.42,79.0,11295.0
2015-06-25,-0.27,93.0,11110.0
2015-06-26,4.23,97.0,10926.0
2015-06-27,2.69,101.0,10731.0
2015-06-28,-0.8300000000000001,100.0,10531.0
2015-06-29,-4.86,99.0,10325.0
2015-06-30,-4.85,98.0,10121.0
2015-07-01,-10.89,97.0,9907.0
2015-07-02,-9.89,98.0,9693.0
2015-07-03,-7.35,96.0,9488.0
2015-07-04,-8.35,95.0,9283.0
2015-07-05,-10.87,94.0,9075.0
2015-07-06,-6.79,89.0,8885.0
2015-07-07,-7.8100000000000005,90.0,8691.0
2015-07-08,-7.71,78.0,8521.0
2015-07-09,-9.73,78.0,8347.0
2015-07-10,78.4,90.0,8324.0
2015-07-11,-2.38,44.0,8232.0
2015-07-12,14.2,2.6,8255.0
2015-07-13,4.67,7.7,8249.0
2015-07-14,-0.97,7.6,8232.0
2015-07-15,-7.32,7.3,8203.0
2015-07-16,-12.88,7.29,8163.0
2015-07-17,-13.47,7.2,8122.0
2015-07-18,-18.61,7.1,8071.0
2015-07-19,-21.36,22.0,7985.0
2015-07-20,-32.28,122.0,7679.0
2015-07-21,-38.28,117.0,7371.0
2015-07-22,-39.13,97.0,7101.0
2015-07-23,-39.07,90.0,6845.0
2015-07-24,-32.99,87.0,6607.0
2015-07-25,-37.52,86.0,6362.0
2015-07-26,-31.97,85.0,6130.0
2015-07-27,-36.98,81.0,5896.0
2015-07-28,-30.38,76.0,5685.0
2015-07-29,-33.85,69.0,5481.0
2015-07-30,-33.31,65.0,5286.0
2015-07-31,-33.3,64.0,5093.0
2015-08-01,-37.83,63.0,4893.0
2015-08-02,-37.32,62.0,4696.0
2015-08-03,-36.3,61.0,4503.0
2015-08-04,-43.43,69.0,4280.0
2015-08-05,-33.35,70.0,4075.0
2015-08-06,-43.43,69.0,3852.0
2015-08-07,-33.84,68.0,3650.0
2015-08-08,-29.3,68.0,3457.0
2015-08-09,-38.88,67.0,3247.0
2015-08-10,-34.85,68.0,3043.0
2015-08-11,-31.92,79.0,2823.0
2015-08-12,-30.89,77.0,2609.0
2015-08-13,-31.88,75.0,2397.0
2015-08-14,-31.87,73.0,2189.0
2015-08-15,-27.82,71.0,1993.0
2015-08-16,-34.88,71.0,1783.0
2015-08-17,-28.83,71.0,1585.0
2015-08-18,-25.28,69.0,1398.0
2015-08-19,-31.83,68.0,1200.0
2015-08-20,-34.4,74.0,985.0
2015-08-21,-47.49,72.0,748.0
2015-08-22,-34.88,71.0,538.0
2015-08-23,-30.84,71.0,336.0
2015-08-24,-35.85,67.0,132.0
2015-08-25,-26.52,36.0,8.0
2015-08-26,4.6,5.1,7.0
2015-08-27,3.4,3.4,7.0
2015-08-28,2.8,2.8,7.0
2015-08-29,2.4,2.4,7.0
2015-08-30,2.2,2.2,7.0
2015-08-31,2.0,2.0,7.0
2015-09-01,2.2,1.7000000000000002,8.0
2015-09-02,1.6,1.6,8.0
2015-09-03,1.5,1.5,8.0
2015-09-04,1.4,1.4,8.0
2015-09-05,1.5,2.0,7.0
2015-09-06,1.6,1.6,7.0
2015-09-07,1.1,1.1,7.0
2015-09-08,0.74,0.74,7.0
2015-09-09,1.5,1.0,8.0
2015-09-10,0.86,0.86,8.0
2015-09-11,0.71,0.71,8.0
2015-09-12,0.61,0.61,8.0
2015-09-13,0.5700000000000001,0.5700000000000001,8.0
2015-09-14,0.05,0.55,7.0
2015-09-15,0.59,0.59,7.0
2015-09-16,0.6000000000000001,0.6000000000000001,7.0
2015-09-17,0.65,0.65,7.0
2015-09-18,1.11,0.61,8.0
2015-09-19,0.04,0.54,7.0
2015-09-20,0.53,0.53,7.0
2015-09-21,0.99,0.49,8.0
2015-09-22,0.38,0.38,8.0
2015-09-23,-0.13,0.37,7.0
2015-09-24,2.13,0.62,10.0
2015-09-25,3.91,0.88,16.0
2015-09-26,2.87,0.85,20.0
2015-09-27,1.32,0.8200000000000001,21.0
2015-09-28,0.97,0.97,21.0
2015-09-29,1.43,0.93,22.0
2015-09-30,1.42,0.92,23.0
2015-10-01,1.38,0.88,24.0
2015-10-02,1.83,0.8200000000000001,26.0
2015-10-03,2.88,0.86,30.0
2015-10-04,1.8900000000000001,0.88,32.0
2015-10-05,0.48,2.5,28.0
2015-10-06,0.37,3.9,21.0
2015-10-07,1.08,3.6,16.0
2015-10-08,1.79,3.3,13.0
2015-10-09,4.11,3.1,15.0
2015-10-10,5.72,3.2,20.0
2015-10-11,6.23,3.2,26.0
2015-10-12,5.52,3.0,31.0
2015-10-13,7.54,3.0,40.0
2015-10-14,3.7,3.2,41.0
2015-10-15,0.55,6.1,30.0
2015-10-16,0.86,5.9,20.0
2015-10-17,6.71,5.2,23.0
2015-10-18,9.84,5.3,32.0
2015-10-19,5.1,5.6,31.0
2015-10-20,5.5,5.5,31.0
2015-10-21,6.31,5.3,33.0
2015-10-22,11.45,5.4,45.0
2015-10-23,11.45,5.4,57.0
2015-10-24,11.15,5.6,68.0
2015-10-25,13.67,5.6,84.0
2015-10-26,15.98,5.9,104.0
2015-10-27,19.21,6.1,130.0
2015-10-28,22.53,6.4,162.0
2015-10-29,1.26,6.3,152.0
2015-10-30,16.48,6.4,172.0
2015-10-31,10.74,6.2,181.0
2015-11-01,9.93,5.9,189.0
2015-11-02,17.69,5.59,213.0
2015-11-03,16.9,5.3,236.0
2015-11-04,17.91,5.31,261.0
2015-11-05,22.14,5.0,295.0
2015-11-06,15.31,2.2,321.0
2015-11-07,46.36,2.5,408.0
2015-11-08,22.97,2.3,449.0
2015-11-09,29.12,2.3,502.2
2015-11-10,27.06,2.2,551.51
2015-11-11,27.06,2.2,600.82
2015-11-12,27.16,2.3,650.13
2015-11-13,27.17,2.3,699.45
2015-11-14,27.06,2.2,748.76
2015-11-15,27.16,2.3,798.07
2015-11-16,34.53,2.3,862.0
2015-11-17,55.84,2.4,968.0
2015-11-18,12.89,2.3,989.0
2015-11-19,84.78,2.6,1152.0
2015-11-20,111.5,2.6,1368.0
2015-11-21,117.65,2.7,1596.0
2015-11-22,29.12,2.9,1648.0
2015-11-23,123.84,2.9,1887.88
2015-11-24,22.68,3.2,1926.51
2015-11-25,25.28,5.8,1965.15
2015-11-26,23.58,4.1,2003.79
2015-11-27,22.78,3.3,2042.42
2015-11-28,22.98,3.5,2081.06
2015-11-29,0.54,3.6,2075.0
2015-11-30,16.81,3.7,2101.0
2015-12-01,21.25,3.1,2137.0
2015-12-02,20.94,4.3,2170.0
2015-12-03,50.49,3.6,2263.0
2015-12-04,43.53,3.7,2342.0
2015-12-05,63.7,3.7,2461.0
2015-12-06,43.63,3.8,2540.0
2015-12-07,121.48,3.5,2774.0
2015-12-08,152.84,3.1,3071.0
2015-12-09,134.18,3.1,3331.0
2015-12-10,110.78,3.9,3543.0
2015-12-11,108.67,3.8,3751.0
2015-12-12,110.68,3.8,3963.0
2015-12-13,112.9,4.0,4179.0
2015-12-14,223.72,3.9,4615.0
2015-12-15,28.1,3.9,4663.0
2015-12-16,-8.3,3.8,4639.0
2015-12-17,-81.9,3.3,4470.0
2015-12-18,-63.46,4.6,4335.0
2015-12-19,30.01,4.3,4386.0
2015-12-20,103.42,4.1,4583.0
2015-12-21,95.05,4.3,4763.0
2015-12-22,52.7,4.3,4859.0
2015-12-23,72.97,4.4,4995.0
2015-12-24,110.88,4.5,5206.0
2015-12-25,75.28,4.7,5346.0
2015-12-26,95.55,4.3,5527.0
2015-12-27,66.51,5.0,5649.0
2015-12-28,79.92,4.8,5798.0
2015-12-29,51.79,4.9,5891.0
2015-12-30,49.27,4.9,5979.0
2015-12-31,-18.8,4.9,5932.0
2016-01-01,86.78,5.1,6094.0
2016-01-02,52.49,5.1,6188.0
2016-01-03,-34.38,5.2,6109.5
2016-01-04,21.08,5.2,6141.0
2016-01-05,31.42,5.2,6193.0
2016-01-06,90.5,5.3,6362.0
2016-01-07,120.75,5.3,6591.0
2016-01-08,111.18,5.3,6801.0
2016-01-09,147.98,5.3,7084.0
2016-01-10,164.21,5.4,7399.0
2016-01-11,79.04,5.4,7545.06
2016-01-12,12.8,5.5,7559.54
2016-01-13,13.0,5.7,7574.02
2016-01-14,13.0,5.7,7588.5
2016-01-15,13.0,5.7,7602.98
2016-01-16,13.1,5.8,7617.46
2016-01-17,13.21,5.9,7631.95
2016-01-18,13.2,5.9,7646.43
2016-01-19,13.3,6.0,7660.91
2016-01-20,66.35,5.8,7781.0
2016-01-21,108.45,5.6,7985.0
2016-01-22,92.12,5.4,8157.0
2016-01-23,107.34,5.5,8359.0
2016-01-24,131.64,5.6,8609.0
2016-01-25,53.09,5.7,8703.0
2016-01-26,94.53,5.8,8879.0
2016-01-27,98.67,5.9,9063.0
2016-01-28,95.05,4.8,9242.0
2016-01-29,95.05,4.8,9421.0
2016-01-30,77.8,4.7,9566.0
2016-01-31,87.38,4.7,9730.0
2016-02-01,78.31,4.7,9876.0
2016-02-02,72.76,4.7,10011.0
2016-02-03,60.16,4.7,10121.0
2016-02-04,85.97,4.8,10282.0
2016-02-05,79.82,4.7,10431.0
2016-02-06,79.82,4.7,10580.0
2016-02-07,80.73,4.6,10731.0
2016-02-08,77.6,4.5,10876.0
2016-02-09,71.05,4.5,11008.0
2016-02-10,87.69,4.5,11173.0
2016-02-11,94.75,4.5,11352.0
2016-02-12,95.25,4.5,11532.0
2016-02-13,115.52,4.6,11752.0
2016-02-14,206.36,5.2,12151.0
2016-02-15,263.43,5.3,12663.0
2016-02-16,326.55,5.4,13300.0
2016-02-17,338.55,6.3,13959.0
2016-02-18,357.29,201.0,14269.0
2016-02-19,371.06,364.0,14283.0
2016-02-20,307.73,340.0,14219.0
2016-02-21,249.82,271.0,14177.0
2016-02-22,211.88,226.0,14149.0
2016-02-23,188.47,192.0,14142.0
2016-02-24,138.73,171.0,14078.0
2016-02-25,158.47,162.0,14071.0
2016-02-26,161.53,158.0,14078.0
2016-02-27,163.06,156.0,14092.0
2016-02-28,186.59,176.0,14113.0
2016-02-29,167.41,178.0,14092.0
2016-03-01,186.06,179.0,14106.0
2016-03-02,178.0,178.0,14106.0
2016-03-03,172.53,169.0,14113.0
2016-03-04,158.0,158.0,14113.0
2016-03-05,138.88,153.0,14085.0
2016-03-06,179.06,172.0,14099.0
2016-03-07,234.68,213.0,14142.0
2016-03-08,189.91,201.0,14120.0
2016-03-09,174.94,182.0,14106.0
2016-03-10,191.0,191.0,14106.0
2016-03-11,240.74,212.0,14163.0
2016-03-12,267.59,257.0,14184.0
2016-03-13,292.65,275.0,14219.0
2016-03-14,317.09,306.0,14241.0
2016-03-15,257.2,293.0,14170.0
2016-03-16,275.53,272.0,14177.0
2016-03-17,267.41,278.0,14156.0
2016-03-18,228.88,243.0,14128.0
2016-03-19,205.44,213.0,14113.0
2016-03-20,168.3,193.0,14064.0
2016-03-21,207.12,193.0,14092.0
2016-03-22,196.94,204.0,14078.0
2016-03-23,173.41,184.0,14057.0
2016-03-24,169.41,180.0,14036.0
2016-03-25,163.47,167.0,14029.0
2016-03-26,160.0,160.0,14029.0
2016-03-27,152.47,156.0,14022.0
2016-03-28,149.47,153.0,14015.0
2016-03-29,129.88,144.0,13987.0
2016-03-30,128.0,128.0,13987.0
2016-03-31,122.47,126.0,13980.0
2016-04-01,122.53,119.0,13987.0
2016-04-02,124.53,121.0,13994.0
2016-04-03,126.53,123.0,14001.0
2016-04-04,131.0,131.0,14001.0
2016-04-05,131.0,131.0,14001.0
2016-04-06,135.53,132.0,14008.0
2016-04-07,113.41,124.0,13987.0
2016-04-08,101.47,105.0,13980.0
2016-04-09,92.41,103.0,13959.0
2016-04-10,129.65,112.0,13994.0
2016-04-11,151.12,137.0,14022.0
2016-04-12,175.59,165.0,14043.0
2016-04-13,215.18,194.0,14085.0
2016-04-14,202.94,210.0,14071.0
2016-04-15,182.88,197.0,14043.0
2016-04-16,157.94,165.0,14029.0
2016-04-17,130.41,141.0,14008.0
2016-04-18,126.0,126.0,14008.0
2016-04-19,103.88,118.0,13980.0
2016-04-20,101.0,101.0,13980.0
2016-04-21,118.06,111.0,13994.0
2016-04-22,172.23,144.0,14050.0
2016-04-23,186.0,186.0,14050.0
2016-04-24,139.3,164.0,14001.0
2016-04-25,125.35,143.0,13966.0
2016-04-26,91.88,106.0,13938.0
